key	ja-JP	longitude	latitude	first_year	last_year	texture	overall_length
Kofun1670	野田古墳	135.840156	34.630079	999999	999999	ZKoenFun	51
Kofun1671	面影山73号墳	134.250433	35.475432	999999	999999	ZKoenFunF	51
Kofun1672	引地22号墳	133.894592	35.461573	999999	999999	ZKoenFunF	51
Kofun1673	国高山古墳	134.627747	33.88619	360	380	ZKoenFunF	51
Kofun1674	吉岡神社古墳	133.822642	34.289211	280	320	ZKoenFunF	51
Kofun1675	位登古墳	130.792147	33.619293	320	360	ZKoenFunF	51
Kofun1676	道善寺古墳	130.248678	33.286722	380	420	ZKoenFunF	51
Kofun1677	七ッ森B古墳	131.309764	32.952451	360	380	ZKoenFun	51
Kofun1678	西都原226号墳	131.395956	32.099895	999999	999999	ZKoenFunF	51
Kofun1679	三財2号墳	131.360361	32.069309	999999	999999	ZKoenFunF	51
Kofun1680	咸平礼徳里新徳1号墳	126.606897	35.220897	480	500	ZKoenFun	51
Kofun1681	文珠山古墳	139.275264	36.262915	999999	999999	ZKoenFun	50.9
Kofun1682	稲荷塚古墳	139.351825	36.263115	999999	999999	HotateFunSgt	50.88
Kofun1683	美九里村36号墳	139.079969	36.230399	999999	999999	ZKoenFunSgt	50.88
Kofun1684	天神山古墳	139.990072	36.37789	999999	999999	ZKoenFunF	50.5
Kofun1685	ニコ塚古墳	135.947928	34.469864	999999	999999	ZKoenFun	50.5
Kofun1686	亀田古墳	140.621425	37.971098	480	520	HotateFunSgt	50.4
Kofun1687	日天月天塚古墳	140.521556	35.975798	560	600	ZKoenFunSgt	50.4
Kofun1688	向北原8号墳	140.103478	36.510034	520	560	ZKoenFunSgt	50.4
Kofun1689	八龍塚古墳	139.911281	36.438681	999999	999999	ZKoenFunFSgt	50.4
Kofun1690	舞台1号墳	139.175756	36.378784	999999	999999	HotateFunSgt	50.4
Kofun1691	下郷10号墳	139.097486	36.288709	320	360	ZKohoFunFSgt	50.4
Kofun1692	倉賀野町55号墳	139.059769	36.293098	999999	999999	ZKoenFunSgt	50.4
Kofun1693	下佐野寺前9号墳	139.020344	36.299932	999999	999999	ZKohoFunFSgt	50.4
Kofun1694	萩原塚古墳	139.041544	36.251433	560	600	ZKoenFunFSgt	50.4
Kofun1695	中新里諏訪山古墳	139.090772	36.209801	520	560	ZKoenFunSgt	50.4
Kofun1696	山伏作1号墳	139.948139	35.364857	999999	999999	ZKoenFunSgt	50.4
Kofun1697	駒久保6号墳	139.976358	35.296215	280	320	ZKohoFunSgt	50.4
Kofun1698	大神塚古墳	139.387244	35.371621	999999	999999	ZKoenFunSgt	50.4
Kofun1699	代田山狐塚古墳	137.835617	35.492543	440	480	ZKohoFunSgt	50.4
Kofun1700	冨波古墳	136.030997	35.08073	280	320	ZKohoFunFSgt	50.4
Kofun1701	野藤1号墳	130.441642	33.541779	440	480	ZKoenFunSgt	50.4
Kofun1702	若宮古墳	136.851642	36.664364	480	520	ZKoenFun	50.2
Kofun1703	美九里二子山古墳	139.057878	36.209023	999999	999999	ZKoenFunSgt	50.16
Kofun1704	上根二子塚3号墳	140.089428	36.538886	360	380	ZKohoFunSgt	50.04
Kofun1705	琵琶墓古墳	140.726397	36.740327	520	560	ZKoenFun	50
Kofun1706	坊主山古墳	140.572106	36.317165	999999	999999	ZKoenFun	50
Kofun1707	宮中野52号墳	140.615408	35.981902	999999	999999	ZKoenFun	50
Kofun1708	宮中野88号墳	140.608869	35.981474	999999	999999	ZKoenFun	50
Kofun1709	宮中野100号墳	140.6067	35.978463	999999	999999	ZKoenFun	50
Kofun1710	宮中野103号墳	140.608317	35.975835	999999	999999	ZKoenFun	50
Kofun1711	島瓢塚古墳	140.493286	36.507695	999999	999999	ZKoenFun	50
Kofun1712	西原古墳	140.417858	36.411226	999999	999999	ZKoenFun	50
Kofun1713	坂根山古墳	140.341231	36.177337	999999	999999	ZKoenFun	50
Kofun1714	大師の唐櫃古墳	140.355981	36.110929	999999	999999	ZKoenFun	50
Kofun1715	楯の台古墳	140.322636	35.988205	999999	999999	ZKoenFun	50
Kofun1716	御陵古墳	140.136514	36.39079	999999	999999	ZKoenFun	50
Kofun1717	松塚2号墳	140.152903	36.104716	999999	999999	ZKoenFun	50
Kofun1718	古山八幡塚古墳	139.887094	36.266054	560	600	ZKoenFun	50
Kofun1719	関本桜塚古墳	139.920425	36.244367	360	380	ZKoenFun	50
Kofun1720	茂原愛宕塚古墳	139.882219	36.472828	320	360	ZKohoFun	50
Kofun1721	大山長塚古墳	139.874339	36.444203	999999	999999	ZKoenFun	50
Kofun1722	小橋横塚古墳	139.981044	36.413337	999999	999999	ZKoenFun	50
Kofun1723	上加子車塚古墳	139.489447	36.300306	999999	999999	ZKoenFun	50
Kofun1724	吉沢庚申塚古墳	139.383111	36.342406	560	600	ZKoenFun	50
Kofun1725	九合村47号墳	139.376308	36.265587	999999	999999	ZKoenFun	50
Kofun1726	二ツ塚古墳	139.292431	36.26914	999999	999999	ZKoenFun	50
Kofun1727	少将塚古墳	139.145878	36.376689	999999	999999	ZKoenFun	50
Kofun1728	雷電神社跡古墳	139.246464	36.331548	560	600	ZKoenFunF2	50
Kofun1729	虚空蔵山古墳	139.476339	36.160843	999999	999999	ZKoenFun	50
Kofun1730	三島神社古墳	139.46105	36.094831	560	600	ZKoenFun	50
Kofun1731	新林2号墳	140.456161	35.871791	999999	999999	ZKoenFun2	50
Kofun1732	坂並白貝41号墳	140.49125	35.758847	999999	999999	ZKoenFun	50
Kofun1733	和田1号墳	140.405458	35.614976	999999	999999	ZKoenFun	50
Kofun1734	湯坂22号墳	140.383161	35.606773	999999	999999	ZKoenFun	50
Kofun1735	吉野13号墳	140.112136	35.410779	999999	999999	ZKoenFun	50
Kofun1736	岩室5号墳	140.075347	35.291896	999999	999999	ZKoenFun	50
Kofun1737	駒久保10号墳	139.976522	35.295007	999999	999999	ZKoenFun	50
Kofun1738	丹後塚古墳	139.940772	35.296288	999999	999999	ZKoenFun	50
Kofun1739	御陵塚古墳	139.960778	35.28278	999999	999999	ZKoenFun	50
Kofun1740	天皇塚古墳	139.944128	35.29016	999999	999999	ZKoenFun	50
Kofun1741	西大須賀コモ田9号墳	140.33905	35.85545	999999	999999	ZKoenFun	50
Kofun1742	桜谷2号墳	137.032133	36.816533	320	360	HotateFun	50
Kofun1743	長坂二子塚古墳	136.656592	36.533753	420	440	ZKoenFun	50
Kofun1744	鉾ヶ崎4号墳	136.213403	36.003133	420	440	ZKoenFun	50
Kofun1745	高遠山古墳	138.377981	36.728808	320	360	ZKoenFun	50
Kofun1746	水城獅子塚古墳	137.846808	35.499985	520	560	ZKoenFunF	50
Kofun1747	鎧塚古墳	137.819303	35.46444	440	480	HotateFun	50
Kofun1748	花岡山頂上古墳	136.573969	35.392299	280	320	ZKoenFun	50
Kofun1749	血松塚古墳	137.850417	34.806791	440	480	ZKoenFunF	50
Kofun1750	住吉墓苑南古墳	137.730775	34.731361	999999	999999	ZKoenFun	50
Kofun1751	尾張戸神社古墳	137.053103	35.256354	320	360	ZKohoFunF	50
Kofun1752	高塚山古墳	136.667692	35.072158	280	320	ZKoenFunF	50
Kofun1753	南町古墳	136.545911	34.901491	999999	999999	ZKoenFun	50
Kofun1754	八重田11号墳	136.492767	34.56479	999999	999999	ZKoenFunF	50
Kofun1755	吉良土古墳	136.168825	34.813125	520	560	ZKoenFunF	50
Kofun1756	山神寄建神社古墳	136.139658	34.797472	320	360	ZKoenFun	50
Kofun1757	西羅1号墳	135.905339	35.110986	999999	999999	HotateFunF	50
Kofun1758	長池古墳	135.789022	34.844922	520	560	HotateFunF	50
Kofun1759	八幡茶臼山古墳	135.695319	34.867591	320	360	ZKohoFunF	50
Kofun1760	萩之庄2号墳	135.640864	34.867028	999999	999999	ZKoenFun	50
Kofun1761	東車塚古墳	135.689642	34.78165	360	380	ZKohoFunF	50
Kofun1762	森4号墳	135.691422	34.775262	280	320	ZKoenFunF	50
Kofun1763	藤田山古墳	135.663842	34.791355	360	380	ZKoenFun	50
Kofun1764	メノコ古墳	135.642669	34.714208	999999	999999	ZKoenFun	50
Kofun1765	中ノ谷山古墳	135.650625	34.641515	320	360	ZKoenFun	50
Kofun1766	安堂支群第5支群1号墳	135.636922	34.578244	999999	999999	ZKohoFun	50
Kofun1767	玉手山4号墳	135.629889	34.564948	320	360	ZKoenFun	50
Kofun1768	駒ヶ谷北古墳	135.625628	34.549383	999999	999999	ZKoenFun	50
Kofun1769	芝谷古墳	135.609178	34.871091	380	420	ZKoenFun	50
Kofun1770	中将塚古墳	135.617694	34.859177	560	600	ZKoenFun	50
Kofun1771	南塚古墳	135.546639	34.842941	520	560	ZKoenFun	50
Kofun1772	平1号古墳	135.599578	34.526903	520	560	ZKohoFunF	50
Kofun1773	舟隠1号墳	134.848722	35.516395	380	420	ZKoenFun	50
Kofun1774	檀特山1号墳	134.591961	34.8221	999999	999999	ZKoenFunF	50
Kofun1775	不動塚1号墳	135.974739	34.465926	999999	999999	ZKoenFun	50
Kofun1776	東平尾マルヤマ古墳	135.964533	34.448425	999999	999999	ZKoenFun	50
Kofun1777	岩室池古墳	135.8135	34.596803	999999	999999	ZKoenFun	50
Kofun1778	兜塚古墳	135.852772	34.498664	999999	999999	ZKoenFunF	50
Kofun1779	宮塚古墳	135.772267	34.442742	520	560	ZKoenFun	50
Kofun1780	インキ山古墳	135.732825	34.525633	999999	999999	ZKoenFun	50
Kofun1781	大谷大将塚古墳	133.79595	35.445768	999999	999999	ZKoenFunF	50
Kofun1782	宮前3号墳	133.366911	35.369046	999999	999999	ZKoenFunF	50
Kofun1783	春日山古墳	133.338869	35.374821	999999	999999	ZKoenFun	50
Kofun1784	造山2号墳	133.199442	35.42994	520	540	ZKohoFunF	50
Kofun1785	薄井原古墳	133.094125	35.506535	540	560	ZKohoFunF	50
Kofun1786	竹矢岩船古墳	133.110314	35.448127	480	520	ZKohoFunF	50
Kofun1787	報恩寺4号墳	133.000406	35.428421	999999	999999	ZKoenFunF	50
Kofun1788	松本1号墳	132.876503	35.299182	320	360	ZKohoFunF	50
Kofun1789	琴平山古墳	134.12435	35.044408	999999	999999	ZKoenFun	50
Kofun1790	諏訪神社裏古墳	133.962975	34.98948	240	280	ZKohoFunF	50
Kofun1791	青陵古墳	133.897058	34.677758	320	360	ZKoenFun	50
Kofun1792	銭瓶塚古墳	133.795647	34.673936	480	520	HotateFunF	50
Kofun1793	南代防古墳	133.815561	34.664167	999999	999999	ZKoenFun	50
Kofun1794	井山古墳	133.738694	34.68745	280	320	ZKoenFunF	50
Kofun1795	八島天王山古墳	133.660767	34.564881	440	480	ZKoenFun	50
Kofun1796	大元山古墳	133.23455	34.4392	999999	999999	ZKoenFunF	50
Kofun1797	奥谷1号墳	134.467606	34.060081	320	360	ZKohoFunF	50
Kofun1798	赤山古墳	134.258456	34.278555	320	360	ZKoenFunF	50
Kofun1799	御産盥山古墳	133.723136	34.252883	320	360	ZKoenFunF	50
Kofun1800	上ん山古墳	130.937019	33.818709	520	560	ZKoenFun	50
Kofun1801	番塚古墳	130.9797	33.762206	480	520	ZKoenFunF	50
Kofun1802	重定古墳	130.794997	33.333061	560	600	ZKoenFunF	50
Kofun1803	金比羅山古墳	130.671961	33.594409	360	380	ZKoenFunF2	50
Kofun1804	宮地嶽9号墳	130.728392	33.398958	320	360	ZKoenFunF	50
Kofun1805	光正寺古墳	130.499919	33.577587	320	360	ZKoenFunF	50
Kofun1806	日輪寺古墳	130.498478	33.320624	560	600	ZKoenFunF	50
Kofun1807	新原・奴山1号墳	130.485689	33.819551	440	480	ZKoenFunF2	50
Kofun1808	山ノ鼻1号墳	130.260342	33.575999	240	280	ZKoenFunF	50
Kofun1809	立野古墳	130.148725	33.532801	999999	999999	HotateFun	50
Kofun1810	長石二塚古墳	130.170578	33.511471	999999	999999	ZKoenFun2	50
Kofun1811	次郎太郎1号墳	130.717286	33.581757	520	560	ZKoenFun	50
Kofun1812	次郎太郎2号墳	130.718025	33.58114	999999	999999	ZKoenFun	50
Kofun1813	稲荷塚古墳	130.415367	33.32193	520	560	ZKoenFunF	50
Kofun1814	亀塚3号墳	130.828956	32.196972	440	480	ZKoenFun	50
Kofun1815	大蔵古墳	131.735217	33.239146	999999	999999	ZKoenFun	50
Kofun1816	野間3号墳	131.702392	33.205589	320	360	ZKoenFun	50
Kofun1817	野間2号墳	131.701761	33.205286	999999	999999	ZKoenFunF	50
Kofun1818	川南31号墳	131.489108	32.169725	999999	999999	ZKoenFun	50
Kofun1819	新田原139号墳	131.417558	32.095689	999999	999999	ZKoenFun	50
Kofun1820	西都原212号墳	131.39725	32.110142	999999	999999	ZKoenFunF	50
Kofun1821	本庄27号墳	131.329011	31.987354	520	560	ZKoenFun	50
Kofun1822	本庄28号墳	131.326072	31.986954	999999	999999	ZKoenFun	50
Kofun1823	本庄39号墳	131.317964	31.990001	999999	999999	ZKoenFun	50
Kofun1824	深沢古墳	139.915011	37.599646	380	420	ZKoenFunFSgt	49.8
Kofun1825	丸山1号墳	136.557236	34.900689	999999	999999	ZKoenFunFSgt	49.8
Kofun1826	石神山古墳	130.479711	33.09426	480	520	HotateFunF	49.7
Kofun1827	森北1号墳	139.801364	37.593758	320	360	ZKohoFunSgt	49.68
Kofun1828	多胡村40号墳	138.985144	36.246423	999999	999999	ZKoenFunSgt	49.68
Kofun1829	藤山古墳	140.023933	36.542817	999999	999999	ZKoenFun	49.5
Kofun1830	稲荷山古墳	137.889833	34.72308	280	320	ZKoenFunF	49.5
Kofun1831	中村双子塚古墳	130.700489	33.009655	999999	999999	ZKoenFunSgt	49.32
Kofun1832	爺ヶ松古墳	133.879883	34.303425	240	280	ZKoenFunF	49.2
Kofun1833	磨臼山古墳	133.790783	34.2169	320	360	ZKoenFunF	49.2
Kofun1834	ひさご塚古墳	139.517547	35.989719	560	600	ZKoenFunSgt	49.2
Kofun1835	黒田2号墳	139.247639	36.121591	999999	999999	HotateFunSgt	49.2
Kofun1836	人形塚古墳	140.167175	35.551595	560	600	ZKoenFunSgt	49.2
Kofun1837	東寺山1号墳	137.085233	35.435696	320	360	ZKohoFunFSgt	49.2
Kofun1838	穀塚古墳	135.688225	34.98965	480	520	ZKoenFunFSgt	49.2
Kofun1839	川崎古墳	140.151003	36.734195	590	620	ZKoenFun	49
Kofun1840	間々田栗山1号墳	139.769644	36.278579	999999	999999	ZKoenFun	49
Kofun1841	北郷稲荷山45号墳	139.479361	36.353829	999999	999999	ZKoenFun	49
Kofun1842	城山9号墳	140.585589	35.859386	999999	999999	ZKoenFun	49
Kofun1843	向台古墳	140.452056	35.756957	999999	999999	ZKoenFun	49
Kofun1844	山伏山1号墳	136.785428	36.926422	520	560	ZKoenFunF	49
Kofun1845	坂ノ下古墳	136.279958	36.067738	360	380	ZKoenFunF	49
Kofun1846	白山1号墳	136.909133	35.338043	240	280	ZKohoFun	49
Kofun1847	若宮山古墳	136.205708	35.445832	320	360	ZKoenFunF	49
Kofun1848	天王山古墳	136.040417	35.074225	500	520	ZKoenFunF	49
Kofun1849	火矢塚古墳	135.850228	34.567896	999999	999999	ZKoenFun	49
Kofun1850	駒塚古墳	135.745219	34.61385	999999	999999	ZKoenFunF	49
Kofun1851	花山6号墳	135.220253	34.233436	480	520	ZKoenFun	49
Kofun1852	岩崎山4号墳	134.241992	34.296696	320	360	ZKoenFunF2	49
Kofun1853	稲荷山姫塚古墳	134.037408	34.328694	320	360	ZKoenFunFF2	49
Kofun1854	久保山古墳	133.024775	34.035461	360	380	ZKoenFunF	49
Kofun1855	堀ノ内FK-2号墳	139.084897	36.236568	999999	999999	ZKoenFunFSgt	48.96
Kofun1856	向山1号墳	135.857792	35.470909	460	480	ZKoenFunF2	48.6
Kofun1857	田野口大塚古墳	138.084594	36.56502	999999	999999	ZKohoFunFSgt	48.6
Kofun1858	西上免古墳	136.7795	35.323116	999999	999999	ZKohoFunSgt	48.6
Kofun1859	アンノ山古墳	135.770572	34.574857	999999	999999	ZKoenFunSgt	48.6
Kofun1860	備前車塚古墳	133.976011	34.701655	240	280	ZKohoFunF2	48.3
Kofun1861	神庭岩船山古墳	132.855533	35.391813	999999	999999	ZKoenFunF	48.2
Kofun1862	塚畑古墳	140.400208	37.270376	520	560	ZKoenFunSgt	48
Kofun1863	高寺山古墳	139.783156	37.592016	999999	999999	ZKoenFun	48
Kofun1864	二軒茶屋1号墳	140.55565	36.47445	999999	999999	ZKoenFunSgt	48
Kofun1865	宮中野102号墳	140.607269	35.977616	999999	999999	ZKoenFun	48
Kofun1866	十林寺1号墳	140.443564	36.50842	999999	999999	ZKoenFunSgt	48
Kofun1867	赤塚3号墳	140.400083	36.374159	560	600	ZKoenFun	48
Kofun1868	稲2号墳	140.154694	36.370545	999999	999999	ZKoenFunSgt	48
Kofun1869	山木古墳	140.072622	36.167315	360	380	ZKoenFun	48
Kofun1870	備中瓢箪塚古墳	139.886678	36.267173	560	600	ZKoenFun	48
Kofun1871	北茂呂稲荷塚古墳	139.822311	36.226142	999999	999999	ZKoenFunSgt	48
Kofun1872	塚崎1号墳	140.455464	36.179696	999999	999999	ZKoenFunSgt	48
Kofun1873	オトカ塚古墳	139.809075	36.380581	999999	999999	HotateFunSgt	48
Kofun1874	光明堂墓地古墳	139.60445	36.287062	999999	999999	ZKoenFun	48
Kofun1875	駒場二子塚古墳	139.527375	36.316045	999999	999999	ZKoenFun	48
Kofun1876	永宝寺裏古墳	139.479408	36.275857	560	600	ZKoenFun	48
Kofun1877	焼山古墳	139.391492	36.308582	480	520	ZKoenFunF	48
Kofun1878	吉井町90号墳	138.980361	36.260993	999999	999999	ZKoenFunSgt	48
Kofun1879	目沼瓢箪塚古墳	139.785208	36.054399	560	600	ZKoenFun	48
Kofun1880	小沼耕地1号墳	139.558842	36.084601	999999	999999	HotateFunSgt	48
Kofun1881	野原古墳	139.351597	36.104454	560	590	ZKoenFunFSgt	48
Kofun1882	長沖25号墳	139.131289	36.184318	999999	999999	ZKoenFunSgt	48
Kofun1883	富田2号墳	140.589408	35.872594	520	560	ZKoenFun	48
Kofun1884	淀台22号墳	140.485903	35.752261	999999	999999	ZKoenFun	48
Kofun1885	勝福寺5号墳	140.259103	35.789697	999999	999999	ZKoenFun	48
Kofun1886	我孫子第四小学校古墳	140.005419	35.871587	590	620	ZKoenFunFSgt	48
Kofun1887	根神社古墳	140.027783	35.677568	999999	999999	ZKoenFunSgt	48
Kofun1888	滝ノ口向台8号墳	140.009208	35.37554	240	280	ZKohoFun	48
Kofun1889	太田山古墳	139.940831	35.37911	999999	999999	ZKoenFunSgt	48
Kofun1890	塚原7号墳	139.936075	35.366218	999999	999999	ZKoenFunSgt	48
Kofun1891	狛江亀塚古墳	139.573269	35.630984	480	520	HotateFunSgt	48
Kofun1892	秋葉山2号墳	139.403919	35.470387	240	280	Makimuku	48
Kofun1893	小竹ガラボ山古墳	136.898106	36.955744	420	440	ZKoenFun	48
Kofun1894	天神1号墳	136.852142	36.966154	999999	999999	HotateFunF	48
Kofun1895	小羽山15号墳	136.138044	36.029713	360	380	ZKoenFunF	48
Kofun1896	鼓山1号墳	136.200486	35.998398	360	380	ZKoenFunF	48
Kofun1897	春日山1号墳	136.222708	35.973955	380	420	ZKoenFun	48
Kofun1898	宝珠古墳	136.689678	35.486638	320	360	ZKoenFun	48
Kofun1899	子の神古墳	138.849942	35.124533	440	480	ZKoenFun	48
Kofun1900	松塚古墳	137.18925	34.95073	999999	999999	ZKoenFunSgt	48
Kofun1901	池下古墳	136.988481	35.207566	480	520	ZKoenFunSgt	48
Kofun1902	経塚古墳	136.5427	34.81445	480	520	ZKoenFunSgt	48
Kofun1903	新堂古墳	136.2062	34.81908	480	520	ZKoenFunSgt	48
Kofun1904	塚の越古墳	136.311842	35.333366	480	520	ZKoenFunFSgt	48
Kofun1905	番神山古墳	135.774664	34.961516	999999	999999	ZKoenFunSgt	48
Kofun1906	青谷石神1号墳	135.811603	34.830375	520	560	ZKoenFunSgt	48
Kofun1907	山田桜谷1号墳	135.684444	34.987864	480	520	ZKoenFunF	48
Kofun1908	物集女車塚古墳	135.699053	34.958325	520	560	ZKoenFunF2	48
Kofun1909	二子山古墳	135.579275	34.848583	420	440	ZKoenFunFSgt	48
Kofun1910	廿山古墳	135.579331	34.488622	360	380	ZKoenFunF	48
Kofun1911	丸山1号墳	135.00405	35.083141	320	360	ZKoenFunF	48
Kofun1912	御旅山6号墳	134.704231	34.794864	240	280	ZKohoFunF	48
Kofun1913	権現山51号墳	134.557147	34.801037	240	280	ZKohoFunF	48
Kofun1914	ダケ古墳	135.933097	34.514328	520	560	ZKoenFun	48
Kofun1915	星塚2号墳	135.801481	34.602293	999999	999999	ZKoenFunSgt	48
Kofun1916	黒石東2号墳	135.732803	34.528894	999999	999999	ZKoenFunSgt	48
Kofun1917	箸尾1号墳	135.749144	34.576439	999999	999999	ZKoenFunSgt	48
Kofun1918	向山377号墳	133.827633	35.443562	999999	999999	ZKoenFunFSgt	48
Kofun1919	長者ヶ平古墳	133.440175	35.453371	520	560	HotateFunF	48
Kofun1920	平神社古墳	133.303344	36.219515	540	560	ZKoenFunF2	48
Kofun1921	野宮古墳	133.768903	34.667194	999999	999999	ZKoenFun	48
Kofun1922	花岡古墳	131.877083	34.037931	999999	999999	ZKoenFunF	48
Kofun1923	天王森古墳	131.868928	34.020367	480	520	ZKoenFunF	48
Kofun1924	二ッ塚古墳	132.796039	33.818687	520	560	ZKoenFunF	48
Kofun1925	山ノ谷14号墳	130.706839	33.68204	999999	999999	ZKoenFunSgt	48
Kofun1926	神蔵古墳	130.656383	33.386582	240	280	HotateFunFSgt	48
Kofun1927	焼ノ峠古墳	130.596483	33.426982	999999	999999	ZKohoFunSgt	48
Kofun1928	剣塚1号墳	130.504094	33.502071	520	560	ZKoenFunFSgt	48
Kofun1929	飯氏二塚古墳	130.245917	33.564912	520	560	ZKoenFunF2	48
Kofun1930	船原3号墳	130.50285	33.714812	560	600	ZKoenFunSgt	48
Kofun1931	姫方古墳	130.448231	33.348082	560	600	ZKoenFunSgt	48
Kofun1932	野間1号墳	131.702183	33.204986	320	360	ZKoenFunF	48
Kofun1933	亀都起古墳	131.162719	33.260268	520	560	ZKoenFun	48
Kofun1934	新田原65号墳	131.425117	32.104378	999999	999999	ZKoenFunFSgt2	48
Kofun1935	西都原88号墳	131.392231	32.119925	999999	999999	ZKoenFunF	48
Kofun1936	谷内16号墳	136.841603	36.665561	240	280	ZKoenFunF	47.56
Kofun1937	粕川村49号墳	139.212528	36.434576	999999	999999	ZKoenFunSgt	47.52
Kofun1938	阿曽岡・権現堂1号墳	138.856719	36.260859	999999	999999	ZKohoFunSgt	47.52
Kofun1939	城ヶ岳古墳	136.281111	36.197735	440	480	ZKoenFunF	47.5
Kofun1940	南向塚古墳	138.212419	36.640609	999999	999999	ZKoenFunF	47.5
Kofun1941	扇廻古墳	133.003497	35.426735	999999	999999	ZKoenFunF	47.5
Kofun1942	野田院古墳	133.779581	34.197948	280	320	ZKoenFunF	47.5
Kofun1943	若八幡宮古墳	130.260683	33.573818	320	360	ZKoenFunF	47.5
Kofun1944	泥障塚1号墳	140.313289	36.262926	999999	999999	ZKoenFunSgt	47.4
Kofun1945	岫山1号墳	135.224858	35.360004	440	480	ZKoenFunF	47.4
Kofun1946	大平1号墳	134.275267	35.483598	999999	999999	HotateFunFSgt	47.28
Kofun1947	宝塚古墳	140.381008	36.300431	320	360	ZKohoFunSgt	47.16
Kofun1948	雷神山1号墳	139.7984	37.597777	320	360	ZKoenFun	47
Kofun1949	梁3号墳	139.880731	36.33452	999999	999999	ZKoenFun	47
Kofun1950	新福寺八幡山古墳	139.414522	36.235371	560	600	ZKoenFun	47
Kofun1951	神道山古墳	140.527233	35.895211	999999	999999	ZKoenFun	47
Kofun1952	蕪木5号墳	140.450269	35.64467	999999	999999	ZKoenFun	47
Kofun1953	北上原6号墳	140.019986	35.376712	999999	999999	ZKoenFun	47
Kofun1954	平ヶ作1号墳	140.019264	35.37416	999999	999999	ZKoenFun	47
Kofun1955	中川奥1号墳	136.275256	36.197857	520	560	ZKoenFunF2	47
Kofun1956	明神山1号墳	136.07965	35.630195	320	360	ZKohoFunF	47
Kofun1957	錆山古墳	136.455086	34.614058	320	360	ZKohoFunF	47
Kofun1958	殿山1号墳	135.219325	35.321315	480	520	ZKoenFun	47
Kofun1959	鴨池古墳	135.936794	34.501375	999999	999999	ZKoenFun	47
Kofun1960	西山1号墳	134.069608	35.509215	380	420	ZKohoFunF2	47
Kofun1961	仏山古墳	133.208203	35.430771	540	560	ZKohoFunF	47
Kofun1962	片山古墳	133.943925	34.709108	240	280	ZKoenFunF	47
Kofun1963	矢部大𡉕古墳	133.812989	34.662746	240	280	ZKoenFunF	47
Kofun1964	天満2号墳	130.916244	33.343058	520	560	ZKoenFunF2	47
Kofun1965	持田26号墳	131.520397	32.149848	520	560	ZKoenFunF	47
Kofun1966	西都原227号墳	131.396928	32.099275	999999	999999	ZKoenFunF	47
Kofun1967	大壇1号墳	140.394392	37.154545	560	600	ZKoenFunFSgt	46.8
