key	ja-JP	en-US	longitude	latitude	min_size	max_size	first_year	last_year	texture	所在地	種別	時代	立地	標高	出土遺物
HokkaidoSite1261	日進22遺跡		142.4817519	44.38512522	0	0.5	-3500	-2000	BlueCircle	名寄市日進397,399,400	遺物包含地	縄文(中期)	名寄川右岸 台地上	160 m	土器、石鏃・槍先・つまみ付ナイフ・石斧
HokkaidoSite1262	八幡1遺跡		142.4072733	44.45021838	0	0.5	650	1300	BlueCircle	名寄市智恵文6-1地先河川敷地	遺物包含地	擦文	天塩川右岸	85 m	剥片石器
HokkaidoSite1263	富岡4遺跡		141.7798636	42.78859409	0	0.5	-1000	-300	BlueCircle	安平町早来富岡153-2･7	遺物包含地	縄文(晩期)	フモンケ川左岸舌状台地	50～60m	土器、石器
HokkaidoSite1264	朱円45遺跡		144.748401	43.90926367	0	0.5	-1000	-300	BlueCircle	斜里町朱円37-1・2・4・5	遺物包含地	縄文(晩期)	オクシベツ川右岸段丘面	8m	土器
HokkaidoSite1265	岩根川右岸遺跡		140.890452	42.43543044	0	0.5	-2000	-1000	BlueCircle	伊達市中稀府町12-1～4,14-1・2,16-1・2	遺物包含地	縄文(後期)	海岸段丘・岩根川右岸の河岸段丘	8m	
HokkaidoSite1266	桜山2遺跡		141.8431684	43.06345948	0	0.5	-1000	-300	BlueCircle	栗山町字桜山676番地	遺物包含地	縄文(晩期)	ポンウエンベツ川左岸の河岸段丘上	56～59m	土器片、石鏃、石錐、石斧、砥石
HokkaidoSite1267	弟子屈小学校遺跡		144.4578152	43.48492619	0	0.5	-3500	-2000	BlueCircle	弟子屈町中央2丁目265番1・273番2	遺物包含地	縄文(中期)	鐺別川左岸段丘上		
HokkaidoSite1268	美留和第1遺跡		144.3768521	43.55097063	0	0.5	-3500	-2000	BlueCircle	弟子屈町字美留和原野440-1、字美留和441-3	遺物包含地	縄文(中期)	釧路川右岸段丘上		
HokkaidoSite1269	平A遺跡		140.0021836	42.12840008	0	0.5	-2000	-1000	BlueCircle	八雲町熊石平町320～322,324-31～33・52・53・161	遺物包含地	縄文(後期)	平田内川の右岸段丘	28～38m	
HokkaidoSite1270	鳴神B遺跡		139.9667296	42.1318152	0	0.5	-3500	-2000	BlueCircle	八雲町熊石鳴神町332～355	遺物包含地	縄文(中期)		28～38m	
HokkaidoSite1271	相沼3遺跡		140.0664352	42.07304112	0	0.5	-5000	-3500	BlueCircle	八雲町熊石相沼町260～265,293,295,304	遺物包含地	縄文(前期)		20～26m	
HokkaidoSite1272	西浜3遺跡		139.9540035	42.1306755	0	0.5	-3500	-2000	BlueCircle	八雲町熊石西浜町397～400,423	遺物包含地	縄文(中期)	海岸段丘	20～24m	
HokkaidoSite1273	小金沢遺跡		140.3701579	42.18583797	0	0.5	-3500	-2000	BlueCircle	八雲町東野625～630,638-1～4,640-1～3	遺物包含地	縄文(中期)	河岸段丘	40 m	土器
HokkaidoSite1274	古梅6遺跡		144.1911263	43.69891167	0	0.5	-3500	-2000	BlueCircle	美幌町字古梅430-1,431-1・4	遺物包含地	縄文(中期)	美幌川左岸丘陵上	約130m	石器、剥片
HokkaidoSite1275	東静内テレビ塔遺跡		142.4447553	42.30704977	0	0.5	-5000	-3500	BlueCircle	新ひだか町東静内132-1・2	遺物包含地	縄文(前期)	海岸段丘	30 m	土器、石器
HokkaidoSite1276	大谷地遺跡		140.1940087	41.94184316	0	0.5	-1000	-300	BlueCircle	江差町字朝日町639,640	遺物包含地	縄文(晩期)			土器、石鏃・石匙・石斧、石棒
HokkaidoSite1277	朱円46遺跡		144.7669591	43.91875507	0	0.5	-3500	-2000	BlueCircle	斜里町朱円東8-1・2	遺物包含地	縄文(中期)	河川堆積物により形成された低位台地	5m	ドリル・ナイフ・剥片・異形石器・礫
HokkaidoSite1278	八千代E遺跡		142.973348	42.714988	0	0.5	-1000	-300	BlueCircle	帯広市八千代町西1線205,207-1	遺物包含地	縄文(晩期)	舌状に突出した丘陵の緩斜面	305～310 m	土器、石鏃・スクレイパー・フレイク
HokkaidoSite1279	富岸川右岸遺跡		141.0623102	42.39673549	0	0.5	-3500	-2000	BlueCircle	登別市富岸町86-1・8～12,90-1・7・12～20・22・23・28・34・81,92-1・28・38・39・41	遺物包含地	縄文(中期)	富岸川右岸の緩やかな斜面の台地。富岸川までは約150m	46～57m	土器、石斧・たたき石・剥片
HokkaidoSite1280	源武15遺跡		141.8088945	42.72849202	0	0.5	-8000	-5000	BlueCircle	安平町早来源武30-10･13･15･16,31-1	遺物包含地	縄文(早期)	安平川左岸段丘上	22～24m	土器、フレイク
HokkaidoSite1281	舟見町2遺跡		140.9756992	42.30980173	0	0.5	-300	200	BlueCircle	室蘭市舟見町2丁目5地先	貝塚	続縄文(前半期)	絵鞆半島外洋部、太平洋に面した追直漁港を望む小さな岬上	20m	土器、動物遺存体(シカ・マグロ・ウバガイ・ホタテガイ・オオノガイ・アサリガイなど)
HokkaidoSite1282	ウラップ川第4遺跡		145.0250973	43.63954448	0	0.5	-300	200	BlueCircle	標津町字川北202-2	遺物包含地	続縄文(前半期)	ウラップ川右岸段丘上	20m	土器、石器
HokkaidoSite1283	シュラ川第9遺跡		145.0359126	43.65678092	0	0.5	-1000	-300	BlueCircle	標津町字川北187-2	遺物包含地	縄文(晩期)	シュラ川右岸段丘上	18m	土器、剥片
HokkaidoSite1284	TK-54遺跡		144.0133459	44.11295526	0	0.5	-3500	-2000	BlueCircle	北見市常呂町字岐阜310-4	遺物包含地	縄文(中期)	TK53のさらに下		土器、石鏃・石槍・石銛・ナイフ・削器・石斧・コア
HokkaidoSite1285	千草2遺跡		144.2649348	43.83385355	0	0.5	-2000	-1000	BlueCircle	大空町字東藻琴千草103-1・5,150-1・2・5・6	遺物包含地	縄文(後期)	チプサクモコト川右岸の段丘	50m	土器片、黒曜石製剥片石器類
HokkaidoSite1286	渋山2遺跡		142.9716824	42.85422297	0	0.5	-3500	-2000	BlueCircle	芽室町渋山8線57-1～9,58,59-1～12,60-1･2	遺物包含地	縄文(中期)	段丘上	150～200 m	
HokkaidoSite1287	渋山1遺跡		142.9659996	42.85181827	0	0.5	-3500	-2000	BlueCircle	芽室町渋山8線64-1～4,66-1～3	遺物包含地	縄文(中期)	段丘上	150～200 m	土器、スクレイパー・石冠
HokkaidoSite1288	東三川平成遺跡		141.853307	42.9420191	0	0.5	-3500	-2000	BlueCircle	由仁町字東三川1118-1,1125-1・2	遺物包含地	縄文(中期)	夕張川左岸段丘	80m	土器、Rフレイク・剥片
HokkaidoSite1289	十弗2遺跡		143.503967	42.85317592	0	0.5	650	1300	PitHouse	豊頃町礼文内119,120,十弗宝町182	集落跡	擦文	旧利別川左岸段丘	20 m	
HokkaidoSite1290	姫川1遺跡		140.5829061	42.04999697	0	0.5	-3500	-2000	BlueCircle	森町字駒ヶ岳132-1～4	遺物包含地	縄文(中期)	河岸段丘上	167 m	土器、石器
HokkaidoSite1291	居辺39遺跡		143.38722	43.24715974	0	0.5	-8000	-5000	BlueCircle	上士幌町字居辺東16線269-1･2	遺物包含地	縄文(早期)	居辺川右岸段丘上	300m	土器、フレイク
HokkaidoSite1292	崎無異第2遺跡		145.079383	43.81997995	0	0.5	900	1300	PitHouse	標津町字崎無異182･183	集落跡	擦文(トビニタイ期)	崎無異川河口右岸段丘上	17m	土器
HokkaidoSite1293	ポー川河岸1遺跡		145.1134145	43.69043881	0	0.5	650	1300	PitHouse	標津町字伊茶仁1-21	集落跡	擦文	ポー川左岸	3m	
HokkaidoSite1294	中島松2遺跡		141.5921199	42.92750128	0	0.5	-3500	-2000	BlueCircle	恵庭市中島松430-1･6,431-1･2,432-1･3,433,434-1,435-1	遺物包含地	縄文(中期)	柏木川右岸低位段丘	15 m	剥片
HokkaidoSite1295	中島松3遺跡		141.5929414	42.92744147	0	0.5	-3500	-2000	BlueCircle	恵庭市中島松402,403,404-1～3	遺物包含地	縄文(中期)	柏木川右岸低位段丘	15 m	土器、石器・剥片
HokkaidoSite1296	静川10遺跡		141.824268	42.670803	0	0.5	-5000	-3500	BlueCircle	苫小牧市字静川31,104-1,厚真町字共和2	遺物包含地	縄文(前期)	北西に面する舌状台地の基部	14～18 m	土器、剥片、礫
HokkaidoSite1297	茂漁2遺跡		141.5671208	42.89002635	0	0.5	650	1300	PitHouse	恵庭市大町1丁目255-2・256-2,恵央町11-1,12-1,13-1～12,14-1～11,15,16-1・2,17,18,20-1～6,21-1～3,22-1・2,23,26-1,27-1・2,柏木町1-11,256-3,322-3,323-3・4,324-2,325-3,331-3～5,332,333-21,828-1,柏木町4丁目320-3,321-1・3,322-1,324-1・3,325-1・2・4,326-2,327,32	集落跡	擦文	茂漁川左岸低位段丘	30 m	土器(北大・刻文)
HokkaidoSite1298	明野5遺跡		143.3740341	42.9185658	0	0.5	-5000	-3500	BlueCircle	幕別町字明野140-2・4,141-2・4～5	遺物包含地	縄文(前期)	十勝川右岸低位段丘	約25m	土器片、石器類(石錘、スクレイパー、剥片)
HokkaidoSite1299	高丘2遺跡		141.9588457	42.80478048	0	0.5	-2000	-1000	BlueCircle	厚真町字高丘176-1,182-20･22	遺物包含地	縄文(後期)	丘陵裾部	95～100 m	
HokkaidoSite1300	アッカンベツ23遺跡		144.7248483	43.89820493	0	0.5	-2000	-1000	BlueCircle	斜里町以久科北121-1,123-4	遺物包含地	縄文(後期)	アッカンベツ川左岸丘陵上(現在は平坦地化)	6～7m	土器、石器
HokkaidoSite1301	相生4遺跡		143.2421642	42.94213214	0	0.5	650	1300	PitHouse	音更町字下士幌北1線東35-1	集落跡	擦文	十勝川及びその支流に挟まれた東へ突出した台地先端	50 m	
HokkaidoSite1302	ホニコイ竪穴群遺跡		145.1368592	43.64936641	0	0.5	650	1300	PitHouse	標津町字茶志骨1-13	集落跡	擦文	海岸段丘	8～10 m	土器
HokkaidoSite1303	学田三区2遺跡		142.3589459	43.36098284	0	0.5	-3500	-2000	PitHouse	富良野市4629-9,4630-4,4633,4634,4640-5	集落跡	縄文(中期)	空知川左岸の低い段丘上	160 m	土器、石鏃・ポイント･石斧
HokkaidoSite1304	標津川河口左岸1遺跡		145.1147725	43.66897115	0	0.5	650	1300	PitHouse	標津町字標津1269-1,1270-1	集落跡	擦文	標津川左岸 比高1.5m 自然堤防	3m	
HokkaidoSite1305	豊丘2遺跡		141.9141188	42.65442371	0	0.5	-8000	-5000	BlueCircle	厚真町字豊丘325-1,326-1・3	遺物包含地	縄文(早期)	野安部川左岸台地(低位)	25～30m	土器片
HokkaidoSite1306	鹿追6遺跡		143.0348066	43.09099541	0	0.5	-2000	-1000	BlueCircle	鹿追町鹿追北2線2-11・13	遺物包含地	縄文(後期)	ヨシノ川左岸段丘	約188m	土器片、石器類(剥片)
HokkaidoSite1307	アンカリトー8遺跡		141.6836212	42.84805801	0	0.5	-1000	-300	BlueCircle	千歳市根志越	遺物包含地	縄文(晩期)	祝梅川左岸 独立した微高地	9 m	土器、石斧
HokkaidoSite1308	ポンオサツ遺跡		141.6060553	42.85816631	0	0.5	-3500	-2000	BlueCircle	千歳市上長都1112-3･4	遺物包含地	縄文(中期)	ポンオサツ川右岸の台地縁辺部	31 m	土器、フレイク
HokkaidoSite1309	ライパチン遺跡		141.9557988	42.54954452	0	0.5	-3500	-2000	PitHouse	むかわ町汐見233-1	集落跡	縄文(中期)	ライバチン川左岸段丘の小舌状部	12～15m	土器、石冠・方割礫・メノウ礫・礫
HokkaidoSite1310	サックル遺跡		141.8429733	42.79784214	0	0.5	-8000	-5000	BlueCircle	安平町安平599-1・3	遺物包含地	縄文(早期)	サックル湖から流出する沢の左岸、低位段丘面	33m	土器片7、円礫1
HokkaidoSite1311	伊茶仁チシネ第5遺跡		145.1008918	43.70447961	0	0.5	-1000	-300	BlueCircle	標津町字忠類12-76	遺物包含地	縄文(晩期)	フチャシナイ川支流の左岸段丘上	5m	土器、フレイク
HokkaidoSite1312	オニキシベ6遺跡		141.9982058	42.76677069	0	0.5	-2000	-1000	BlueCircle	厚真町字幌内482-1・2・4・5,二級河川厚真川河川敷地	遺物包含地	縄文(後期)	厚真川左岸段丘	54m	土器、石器
HokkaidoSite1313	ショロマ3遺跡		142.0005707	42.77766711	0	0.5	200	700	BlueCircle	厚真町字幌内96-1	遺物包含地	続縄文(後半期)	ショロマ川右岸段丘		土器
HokkaidoSite1314	ライバチン川右岸遺跡		141.9516271	42.55512107	0	0.5	-2000	-1000	BlueCircle	むかわ町汐見572-21	遺物包含地	縄文(後期)	ライバチン川右岸の丘陵端部	15m	土器、石斧･たたき石
HokkaidoSite1315	汐見4遺跡		141.9761191	42.55564348	0	0.5	-3500	-2000	BlueCircle	むかわ町字汐見529-1,530-3	遺物包含地	縄文(中期)	珍川右岸に注ぐ支流の湧水点周辺	30m	土器、石のみ･緑泥岩片･Uフレイク･方割礫･小礫
HokkaidoSite1316	エカシベカンベ遺跡第2地点		144.5036543	43.1553534	0	0.5	-8000	-5000	PitHouse	標茶町字塘路6-1	集落跡	縄文(早期)	塘路湖南側の段丘上	8m	土器、フレイク･チップ
HokkaidoSite1317	栄2遺跡		140.7694187	42.55090758	0	0.5	-2000	-1000	BlueCircle	洞爺湖町栄町69-3・5・16～20・24～27,70-2・4・14～17・25・26・28～31,同地先70-16・17	遺物包含地	縄文(後期)	海岸段丘	25m前後	土器片、石器
HokkaidoSite1318	サロベツ遺跡		141.6794586	45.08573425	0	0.5	650	1300	PitHouse	豊富町字上サロベツ292-90・91・196	集落跡	擦文	サロベツ川右岸段丘縁	5m	
HokkaidoSite1319	当幌川19遺跡		144.9916773	43.52520056	0	0.5	650	1300	PitHouse	中標津町共立6-2・5	集落跡	擦文	27線の協和橋より2.5km下流の河岸段丘上	30m	
HokkaidoSite1320	自衛隊遺跡		141.6694093	43.92583795	0	0.5	-3500	-2000	BlueCircle	留萌市緑ヶ丘町1丁目18～28	遺物包含地	縄文(中期)	留萌川左岸 独立丘	50 m	ポイント
HokkaidoSite1321	幾春別遺跡		141.9637663	43.26266293	0	0.5	-3500	-2000	BlueCircle	三笠市幾春別錦町2丁目239-1	遺物包含地	縄文(中期)	河岸段丘	10 m	
HokkaidoSite1322	伊茶仁川第7遺跡		145.0773586	43.69687448	0	0.5	-8000	-5000	BlueCircle	標津町字川北2451-3	遺物包含地	縄文(早期)	伊茶仁川左岸段丘上	20m	土器
HokkaidoSite1323	音類竪穴群		141.674297	45.06117113	0	0.5	650	1300	PitHouse	豊富町字稚咲内国有林173林班	集落跡	擦文	サロベツ湿原に臨む砂丘	3～15m	
HokkaidoSite1324	豊岡3遺跡		144.0056488	43.82722562	0	0.5	-3500	-2000	BlueCircle	美幌町字豊岡422-6,425-2･3,427-5･6	遺物包含地	縄文(中期)	端野町境に近い丘陵の平垣地で、近くに沢がある	150 m	土器、石鏃・石斧・石小刀・掻器・剥片・石斧
HokkaidoSite1325	岩内4遺跡		143.0518377	42.66507074	0	0.5	-8000	-5000	BlueCircle	帯広市岩内町東2線43-1･4,45-1･2･5･6･9,47-1･5	遺物包含地	縄文(早期)	新岩内川支流の源流付近の段丘上	270m	土器
HokkaidoSite1326	元崎無異第6遺跡		145.0845649	43.82736025	0	0.5	650	1300	PitHouse	標津町字崎無異2-7,165-1	集落跡	擦文	河岸段丘。元崎無異川右岸。河口から250m上流	10 m	
HokkaidoSite1327	天売20遺跡		141.3197089	44.42891154	0	0.5	-3500	-2000	PitHouse	羽幌町大字天売字豊畑12-1,41～43,45,47	集落跡	縄文(中期)	修善寺の沢湧水点周辺から旧学校の沢湧水点周辺	60～70m	土器、つまみ付きナイフ、焼け礫片
HokkaidoSite1328	誉1遺跡		143.1139394	43.0376558	0	0.5	-5000	-3500	BlueCircle	音更町上然別西2線82-1・3・4	遺物包含地	縄文(前期)	ユクシナイ川右岸段丘上	110m	土器、フレイク
HokkaidoSite1329	板谷川左岸遺跡		140.7804129	42.54383128	0	0.5	-5000	-3500	BlueCircle	洞爺湖町入江202-1	遺物包含地	縄文(前期)	噴火湾に面した段丘上	20～30m	土器
HokkaidoSite1330	北斗1遺跡		141.6379032	42.82581052	0	0.5	-1000	-300	BlueCircle	千歳市北斗1丁目746-65	遺物包含地	縄文(晩期)	千歳川左岸段丘上	30m	土器
HokkaidoSite1331	共和8遺跡		144.0176419	43.67293028	0	0.5	-300	700	BlueCircle	津別町字共和421,422,423-1,435,605-1	遺物包含地	続縄文	網走川右岸段丘 縁辺部	102～103m	土器、石槍・石核、Rフレイク・剥片
HokkaidoSite1332	川東3遺跡		143.915893	43.79395281	0	0.5	-2000	-1000	BlueCircle	北見市川東388-1・3,390-4･5,392-1,393	遺物包含地	縄文(後期)	シュブシュブシナイ川左岸丘陵の小舌状部	110 m	
HokkaidoSite1333	柏木川14遺跡		141.5581186	42.89502398	0	0.5	-3500	-2000	BlueCircle	恵庭市柏木町578-33～39・43～45・143・169・170,579-2・4～7・15・17～20・23・29・39～41,850,857,858	遺物包含地	縄文(中期)	柏木川上流右岸の低位段丘上	37m	
HokkaidoSite1334	守田4遺跡		141.8781934	42.77455609	0	0.5	-3500	-2000	BlueCircle	安平町早来守田18番地1・6	遺物包含地	縄文(中期)	小支谷により三叉となった丘陵上	60～80m	磨製石斧片(緑色片岩・黒色片岩)、剥片・砕片、調整剥片、両面調整石器、磨石、敲石、縄文中期土器
HokkaidoSite1335	幌内K遺跡		141.7152102	42.94126024	0	0.5	-3500	-2000	BlueCircle	長沼町字幌内1307-4・6・7・9・12～14・22～24・26,1308-16・17,同地先道路敷	遺物包含地	縄文(中期)	低位河岸段丘先端	18 m	土器片
HokkaidoSite1336	歌露B遺跡		143.1894488	41.96911599	0	0.5	-5000	-3500	BlueCircle	えりも町字東洋71-221･222,71-1	遺物包含地	縄文(前期)	舌状台地	40～50 m	土器、石鏃・石槍・石小刀・掻器・石斧・石皿
HokkaidoSite1337	中島遺跡		142.0345222	43.69197769	0	0.5	650	1300	PitHouse	深川市音江町字広里557-39地先  音江川樋門下流地先	集落跡	擦文	河岸段丘		土器、石器、釘、山刀、貝殻
HokkaidoSite1338	来運16遺跡		144.6576618	43.85021131	0	0.5	-3500	-2000	BlueCircle	斜里郡斜里町来運4-2・5・6	遺物包含地	縄文(中期)	フカバ川右岸段丘	30～35m	石器
HokkaidoSite1339	大栄15遺跡		144.5745067	43.90336478	0	0.5	-3500	-2000	BlueCircle	斜里郡斜里町大栄36-8・9	遺物包含地	縄文(中期)	トーツル沼北東側の微高地	5～11m	石器
HokkaidoSite1340	来運17遺跡		144.6450442	43.84590295	0	0.5	-3500	-2000	BlueCircle	斜里郡斜里町来運17-22	遺物包含地	縄文(中期)	猿間川左岸段丘	33～37m	土器、石器
HokkaidoSite1341	越川24遺跡		144.7531928	43.87970285	0	0.5	-8000	-5000	BlueCircle	斜里郡斜里町越川27-1・2	遺物包含地	縄文(早期)	アッカンベツ川に注ぐ小河川右岸	85m～90m	土器、石器
HokkaidoSite1342	東昭栄1遺跡		143.1936302	43.01589913	0	0.5	-5000	-3500	BlueCircle	音更町音更基線41-2	遺物包含地	縄文(前期)	音更川右岸段丘上	90m	土器片、スクレイパー、フレイク
HokkaidoSite1343	幸連5遺跡		140.4776307	41.7046349	0	0.5	-3500	-2000	PitHouse	木古内町字幸連200,202,206,209,210,213,215～218	集落跡	縄文(中期)	幸連川左岸段丘	7～24m	土器、石器
HokkaidoSite1344	富内3遺跡		142.2356425	42.79585211	0	0.5	-3500	-2000	BlueCircle	むかわ町穂別富内124-1･2	遺物包含地	縄文(中期)	河岸段丘(ゆるやかな傾斜の台地)	105m	土器・石器
HokkaidoSite1345	大船G遺跡		140.9225618	41.96024823	0	0.5	-3500	-2000	BlueCircle	函館市大船町523,533-1・4・5,536-1～9,538-1～4,539～541,国有地,河川敷地	遺物包含地	縄文(中期)	海岸段丘	40～60 m	土器片、石器(削器、フレイク、石皿)
HokkaidoSite1346	高丘8遺跡		141.5855663	42.66359879	0	0.5	-5000	-3500	BlueCircle	苫小牧市字高丘41-1・18	遺物包含地	縄文(前期)	南向き丘陵平坦部	50m	土器・石器・礫
HokkaidoSite1347	上藤城8遺跡		140.6820491	41.93014275	0	0.5	-3500	-2000	BlueCircle	七飯町字上藤城438-1～3	遺物包含地	縄文(中期)	藤城川支流左岸の緩斜面	150m	土器
HokkaidoSite1348	高野2遺跡		144.0569768	43.87245724	0	0.5	-3500	-2000	BlueCircle	美幌町字高野166,177-1	遺物包含地	縄文(中期)	沢に面した標高100mの緩斜面	100 m	土器片、石器、剥片
HokkaidoSite1349	湯川土師遺跡		140.7799354	41.77955389	0	0.5	650	1000	PitHouse	函館市湯川町1丁目22-1～9・12～14・17・18・20,23-1～8・10・11・16・17・21・23,24-1～6・8～15・17・18,市道	集落跡	擦文(前半期)	海岸段丘	5～6 m	土器、紡錘車
HokkaidoSite1350	日吉町A遺跡		140.7983509	41.8043032	0	0.5	-2000	-1000	PitHouse	函館市日吉町4丁目64-1～3・7～9,67-1～3・5～12・16～19・23・28,80～125,126-3・4・6～10・13～18・20・23～26,127-1・3・4・6・7,128,129-1・4,130-1・2・4・6,140-1,143-1・9・11～15・18・19・22・23,市道	集落跡	縄文(後期)	湯の沢川右岸、海岸段丘	40～50 m	土器・石器・土偶・ヒスイ製装飾品
HokkaidoSite1351	石川3遺跡		140.737374	41.83481323	0	0.5	-3500	-2000	PitHouse	函館市石川町167-2・11～16・33～39	集落跡	縄文(中期)	石川右岸、河岸段丘	35m	土器、石器、土製品、石製品
HokkaidoSite1352	恵山貝塚		141.1428633	41.78632409	0	0.5	-300	200	BlueCircle	函館市恵山町308-1～3,314,315-1・2,327-1～3,328,329-1～4	貝塚	続縄文(前半期)	恵山台地南縁の中央部、冷水川の右岸	20 m	土器、骨角器、石器
HokkaidoSite1353	S92遺跡		141.4097042	43.05642377	0	0.5	-3500	-2000	BlueCircle	札幌市白石区平和通1丁目北	遺物包含地	縄文(中期)	月寒川 望月寒川の段丘	19～20 m	土器
HokkaidoSite1354	S93遺跡		141.4242058	43.04642124	0	0.5	650	1300	BlueCircle	札幌市白石区平和通10丁目北	遺物包含地	擦文	月寒川左岸段丘	23 m	土器
HokkaidoSite1355	S90遺跡		141.4342351	43.04114234	0	0.5	-300	700	BlueCircle	札幌市白石区平和通15丁目北	遺物包含地	続縄文	月寒川右岸段丘上	20 m	土器
HokkaidoSite1356	S95遺跡		141.4255442	43.0367476	0	0.5	-3500	-2000	BlueCircle	札幌市白石区本通14丁目南,南郷通14丁目北	遺物包含地	縄文(中期)	月寒川左岸段丘	20 m	土器、石鏃、石槍、石斧
HokkaidoSite1357	S100遺跡		141.4307889	43.03607894	0	0.5	-3500	-2000	BlueCircle	札幌市白石区本通15丁目南	遺物包含地	縄文(中期)	月寒川右岸段丘	17～20 m	土器
HokkaidoSite1358	T224遺跡		141.4176136	43.02439519	0	0.5	-3500	-2000	BlueCircle	札幌市豊平区月寒東3条11丁目・15丁目	遺物包含地	縄文(中期)	ラウネナイ川右岸段丘	42 m	土器・石鏃・石槍
HokkaidoSite1359	T280遺跡		141.4333408	43.02404744	0	0.5	-3500	-2000	BlueCircle	札幌市清田区北野5条1丁目、6条1丁目	遺物包含地	縄文(中期)	厚別川左岸段丘上	30～40 m	土器、石器
HokkaidoSite1360	T202遺跡		141.3870449	43.02238207	0	0.5	-3500	-2000	BlueCircle	札幌市豊平区西岡2条1丁目、3条1丁目	遺物包含地	縄文(中期)	望月寒川右岸	70 m	土器
HokkaidoSite1361	T221遺跡		141.3868597	43.02957948	0	0.5	-3500	-2000	BlueCircle	札幌市豊平区月寒西4条6丁目	遺物包含地	縄文(中期)	望月寒川右岸段丘	50 m	土器
HokkaidoSite1362	T102遺跡		141.3874064	43.02816738	0	0.5	-2000	-1000	BlueCircle	札幌市豊平区月寒西4条6丁目・7丁目	遺物包含地	縄文(後期)	望月寒川右岸段丘	49～50 m	土器、石鏃、石斧、独鈷石、玉
HokkaidoSite1363	T455遺跡		141.4402414	43.00411867	0	0.5	-2000	-1000	BlueCircle	札幌市清田区清田1条2丁目	遺物包含地	縄文(後期)	厚別川砂岸、低位段丘上	33 m	土器、石鏃、削器、石斧、剥片
HokkaidoSite1364	T302遺跡		141.4262296	42.9988199	0	0.5	650	1300	BlueCircle	札幌市清田区清田4条2丁目、5条2丁目	遺物包含地	擦文	厚別川支流左岸段丘	70 m	土器
HokkaidoSite1365	T297遺跡		141.4272853	42.99663536	0	0.5	200	700	BlueCircle	札幌市清田区清田5条2丁目	遺物包含地	続縄文(後半期)	厚別川支流右岸段丘	70 m	土器
HokkaidoSite1366	T362遺跡		141.4351091	42.97853269	0	0.5	-3500	-2000	BlueCircle	札幌市清田区真栄	遺物包含地	縄文(中期)	山部川右岸段丘	90 m	土器、黒曜石片
HokkaidoSite1367	T222遺跡		141.4132469	43.01846555	0	0.5	-3500	-2000	BlueCircle	札幌市豊平区月寒東2条16丁目	遺物包含地	縄文(中期)	ラウネナイ左岸段丘	54 m	土器、黒曜石片
HokkaidoSite1368	T206遺跡		141.3878795	43.00873343	0	0.5	-3500	-2000	BlueCircle	札幌市豊平区西岡4条8丁目	遺物包含地	縄文(中期)	月寒川左岸段丘	92 m	土器、黒曜石片
HokkaidoSite1369	T209遺跡		141.3794091	42.98792106	0	0.5	-3500	-2000	BlueCircle	札幌市豊平区西岡5条14丁目,西岡	遺物包含地	縄文(中期)	月寒川左岸段丘	120 m	土器、黒曜石片
HokkaidoSite1370	T99遺跡		141.3914139	43.03564297	0	0.5	-2000	-1000	BlueCircle	札幌市豊平区月寒中央通2丁目,月寒西1条2丁目	遺物包含地	縄文(後期)	望月寒川右岸段丘	43～46 m	土器
HokkaidoSite1371	C53遺跡		141.3509903	43.05159692	0	0.5	650	1300	PitHouse	札幌市中央区南7条西6丁目、南8条西6丁目	集落跡	擦文	豊平川扇状地	24～26 m	
HokkaidoSite1372	C478遺跡		141.3601964	43.06431705	0	0.5	-300	700	BlueCircle	札幌市中央区北1条東3丁目	遺物包含地	続縄文	豊平川左岸	19 m	土器
HokkaidoSite1373	T276遺跡		141.4554123	43.00747139	0	0.5	-3500	-2000	BlueCircle	札幌市清田区平岡5条3丁目、6条3丁目	遺物包含地	縄文(中期)	厚別川支流 左岸段丘	50 m	土器、石片
HokkaidoSite1374	T291遺跡		141.4499367	42.99355387	0	0.5	-3500	-2000	BlueCircle	札幌市清田区平岡1条4丁目	遺物包含地	縄文(中期)	厚別川右岸段丘	66 m	土器
HokkaidoSite1375	T84遺跡		141.4459608	42.99390019	0	0.5	-3500	-2000	BlueCircle	札幌市清田区真栄1条2丁目	遺物包含地	縄文(中期)	厚別川右岸段丘	50 m	土器
HokkaidoSite1376	T85遺跡		141.4627014	43.00082596	0	0.5	-3500	-2000	BlueCircle	札幌市清田区平岡5条6丁目	遺物包含地	縄文(中期)	野幌丘陵上	52 m	土器、石器
HokkaidoSite1377	T290遺跡		141.4629333	42.99392172	0	0.5	-2000	-1000	BlueCircle	札幌市清田区里塚4条1丁目,平岡公園	遺物包含地	縄文(後期)	三里川左岸段丘	40～50 m	土器
HokkaidoSite1378	T361遺跡		141.4533431	42.98413735	0	0.5	-1000	-300	BlueCircle	札幌市清田区美しが丘1条4丁目・5丁目、2条4丁目・5丁目	遺物包含地	縄文(晩期)	三里川とその支流の合流点を望む段丘	65 m	土器、黒曜石片
HokkaidoSite1379	S269遺跡		141.4518453	43.02679252	0	0.5	-3500	-2000	BlueCircle	札幌市厚別区大谷地東3丁目	遺物包含地	縄文(中期)	厚別川右岸段丘	25 m	土器、黒曜石
HokkaidoSite1380	S259遺跡		141.4765814	43.01666724	0	0.5	-3500	-2000	BlueCircle	札幌市厚別区上野幌1条5丁目	遺物包含地	縄文(中期)	野幌丘陵を開析する小支谷の段丘	50 m	土器、石器
