key	ja-JP	latitude	longitude	first_julian_day	last_julian_day	texture	overall_length
YokoSekishitsu1200	出雲井古墳群7号墳	34.67936	135.60089	1910986	1921578	BrownCircle	20
YokoSekishitsu1201	出雲井古墳群12号墳	34.67936	135.60089	1936553	1958102	Hofun	20
YokoSekishitsu1202	みかん山古墳群3号墳	34.67936	135.60089	1925596	1947145	BrownCircle	20
YokoSekishitsu1203	みかん山古墳群4号墳	34.67936	135.60089	1925596	1947145	Enpun	20
YokoSekishitsu1204	みかん山古墳群6号墳	34.67936	135.60089	1936553	1958102	BrownCircle	20
YokoSekishitsu1205	みかん山古墳群7号墳	34.67936	135.60089	1936553	1969060	BrownCircle	20
YokoSekishitsu1206	つぼ塚古墳	34.67936	135.60089	1925596	1936188	Enpun	20
YokoSekishitsu1207	大籔古墳	34.67936	135.60089	1936553	1947145	Enpun	20
YokoSekishitsu1208	神並古墳群4号墳(松井塚)	34.67936	135.60089	1936553	1947145	BrownCircle	20
YokoSekishitsu1209	神並古墳群6号墳(弁天塚)	34.67936	135.60089	1925596	1936188	Enpun	20
YokoSekishitsu1210	墓尾古墳群1号墳	34.67936	135.60089	1954815	1965407	BrownCircle	20
YokoSekishitsu1211	田辺古墳群12号墳	34.57928	135.62861	1936553	1976365	Enpun	20
YokoSekishitsu1212	田辺古墳群13号墳	34.57928	135.62861	1936553	1976365	Enpun	20
YokoSekishitsu1213	田辺古墳群14号墳	34.57928	135.62861	1936553	1976365	BrownCircle	20
YokoSekishitsu1214	ヒチンジョ池西古墳	34.55792	135.60631	1936553	1976365	BrownCircle	20
YokoSekishitsu1215	徳楽山古墳	34.55792	135.60631	1936553	1976365	BrownCircle	20
YokoSekishitsu1216	キトレ1号墳	34.55792	135.60631	1936553	1947145	BrownCircle	20
YokoSekishitsu1217	キトレ2号墳	34.55792	135.60631	1936553	1947145	BrownCircle	20
YokoSekishitsu1218	大谷古墳群6号墳	34.54610227	135.6321256	1954815	1965407	Enpun	20
YokoSekishitsu1219	奉献塔山古墳群1号墳	34.55792	135.60631	1936553	1947145	BrownCircle	20
YokoSekishitsu1220	奉献塔山古墳群2号墳	34.55792	135.60631	1925596	1936188	BrownCircle	20
YokoSekishitsu1221	飛鳥千塚Ａ支群12号墳	34.55792	135.60631	1925596	1936188	BrownCircle	20
YokoSekishitsu1222	飛鳥千塚Ａ支群4号墳	34.55792	135.60631	1925596	1936188	BrownCircle	20
YokoSekishitsu1223	田須谷古墳群1号墳	34.51872	135.64764	1963946	1969060	Hofun	20
YokoSekishitsu1224	仏陀寺古墳	34.51872	135.64764	1936553	1976365	Hofun	20
YokoSekishitsu1225	松井塚古墳	34.51872	135.64764	1963946	1969060	Hofun	20
YokoSekishitsu1226	一須賀古墳群Ｂ1(3)号墳	34.50176472	135.6438379	1925596	1947145	BrownCircle	20
YokoSekishitsu1227	一須賀古墳群Ｂ2(4)号墳	34.50176472	135.6438379	1936553	1947145	BrownCircle	20
YokoSekishitsu1228	一須賀古墳群Ｄ2号墳	34.50176472	135.6438379	1936553	1965407	Enpun	20
YokoSekishitsu1229	一須賀古墳群I5号墳	34.50176472	135.6438379	1903681	1910621	BrownCircle	20
YokoSekishitsu1230	一須賀古墳群I6号墳	34.50176472	135.6438379	1910986	1921578	BrownCircle	20
YokoSekishitsu1231	一須賀古墳群I7号墳	34.50176472	135.6438379	1925596	1936188	BrownCircle	20
YokoSekishitsu1232	一須賀古墳群I8号墳	34.50176472	135.6438379	1903681	1910621	BrownCircle	20
YokoSekishitsu1233	一須賀古墳群I9号墳	34.50176472	135.6438379	1936553	1976365	BrownCircle	20
YokoSekishitsu1234	一須賀古墳群I10号墳	34.50176472	135.6438379	1925596	1936188	BrownCircle	20
YokoSekishitsu1235	一須賀古墳群I11号墳	34.50176472	135.6438379	1936553	1976365	Enpun	20
YokoSekishitsu1236	一須賀古墳群I12号墳	34.50176472	135.6438379	1903681	1910621	BrownCircle	20
YokoSekishitsu1237	一須賀古墳群I13号墳	34.50176472	135.6438379	1925596	1936188	BrownCircle	20
YokoSekishitsu1238	一須賀古墳群I15号墳	34.50176472	135.6438379	1903681	1910621	Enpun	20
YokoSekishitsu1239	一須賀古墳群I18号墳	34.50176472	135.6438379	1903681	1921578	BrownCircle	20
YokoSekishitsu1240	一須賀古墳群I19号墳	34.50176472	135.6438379	1903681	1910621	Enpun	20
YokoSekishitsu1241	一須賀古墳群I21号墳	34.50176472	135.6438379	1903681	1910621	BrownCircle	20
YokoSekishitsu1242	一須賀古墳群O17号墳	34.50199518	135.6438434	1936553	1947145	Enpun	20
YokoSekishitsu1243	一須賀古墳群P2号墳	34.50176472	135.6438379	1936553	1976365	Hofun	20
YokoSekishitsu1244	一須賀古墳群N11号墳	34.50176472	135.6438379	1936553	1976365	BrownCircle	20
YokoSekishitsu1245	一須賀古墳群WA4号墳	34.50176472	135.6438379	1954815	1965407	BrownCircle	20
YokoSekishitsu1246	一須賀古墳群WA21号墳	34.50176472	135.6438379	1925596	1936188	Enpun	20
YokoSekishitsu1247	一須賀古墳群WA22号墳	34.50176472	135.6438379	1910986	1921578	Enpun	20
YokoSekishitsu1248	一須賀古墳群WA23号墳	34.50176472	135.6438379	1936553	1958102	Enpun	20
YokoSekishitsu1249	一須賀古墳群WA24号墳	34.50176472	135.6438379	1903681	1921578	Enpun	20
YokoSekishitsu1250	一須賀古墳群WA26号墳	34.50176472	135.6438379	1916099	1927787	Enpun	20
YokoSekishitsu1251	一須賀古墳群WA27号墳	34.50176472	135.6438379	1925596	1936188	Enpun	20
YokoSekishitsu1252	尼ヶ谷古墳	34.51872	135.64764	1936553	1947145	BrownCircle	20
YokoSekishitsu1253	バチ川古墳	34.49167	135.62964	1936553	1976365	BrownCircle	20
YokoSekishitsu1254	塚廻古墳	34.49167	135.62964	1936553	1976365	Hofun	20
YokoSekishitsu1255	シシヨツカ古墳	34.49167	135.62964	1936553	1947145	Hofun	20
YokoSekishitsu1256	寛弘寺古墳群28号墳	34.48845094	135.6184264	1936553	1976365	Hofun	20
YokoSekishitsu1257	寛弘寺古墳群30号墳	34.48845094	135.6184264	1936553	1976365	BrownCircle	20
YokoSekishitsu1258	寛弘寺古墳群35号墳	34.48845094	135.6184264	1936553	1947145	Enpun	20
YokoSekishitsu1259	寛弘寺古墳群50号墳	34.48845094	135.6184264	1936553	1947145	BrownCircle	20
YokoSekishitsu1260	寛弘寺古墳群52号墳	34.48845094	135.6184264	1936553	1947145	BrownCircle	20
YokoSekishitsu1261	寛弘寺古墳群53号墳	34.48845094	135.6184264	1936553	1958102	BrownCircle	20
YokoSekishitsu1262	寛弘寺古墳群60号墳	34.48845094	135.6184264	1936553	1976365	BrownCircle	20
YokoSekishitsu1263	寛弘寺古墳群61号墳	34.48845094	135.6184264	1936553	1976365	BrownCircle	20
YokoSekishitsu1264	寛弘寺古墳群62号墳	34.48845094	135.6184264	1936553	1958102	BrownCircle	20
YokoSekishitsu1265	寛弘寺古墳群63号墳	34.48845094	135.6184264	1965772	1976365	BrownCircle	20
YokoSekishitsu1266	寛弘寺古墳群64号墳	34.48845094	135.6184264	1936553	1947145	BrownCircle	20
YokoSekishitsu1267	寛弘寺古墳群70号墳	34.48845094	135.6184264	1936553	1976365	BrownCircle	20
YokoSekishitsu1268	寛弘寺古墳群72号墳	34.48845094	135.6184264	1936553	1958102	BrownCircle	20
YokoSekishitsu1269	寛弘寺古墳群73号墳	34.48845094	135.6184264	1936553	1958102	BrownCircle	20
YokoSekishitsu1270	寛弘寺古墳群76号墳	34.48845094	135.6184264	1936553	1958102	BrownCircle	20
YokoSekishitsu1271	寛弘寺古墳群89号墳	34.48845094	135.6184264	1936553	1947145	BrownCircle	20
YokoSekishitsu1272	寛弘寺古墳群85号墳	34.48845094	135.6184264	1954815	1965407	BrownCircle	20
YokoSekishitsu1273	お亀石古墳	34.49964	135.59725	1936553	1958102	Hofun	20
YokoSekishitsu1274	宮前山古墳	34.49964	135.59725	1936553	1976365	BrownCircle	20
YokoSekishitsu1275	御旅所北古墳	34.46456	135.6225	1936553	1947145	BrownCircle	20
YokoSekishitsu1276	神山丑神古墳群1号墳	34.46456	135.6225	1936553	1947145	Enpun	20
YokoSekishitsu1277	神山丑神古墳群2号墳	34.46456	135.6225	1936553	1947145	BrownCircle	20
YokoSekishitsu1278	神山丑神古墳群3号墳	34.46456	135.6225	1936553	1947145	Enpun	20
YokoSekishitsu1279	神山丑神古墳群4号墳	34.46456	135.6225	1936553	1947145	Enpun	20
YokoSekishitsu1280	五ノ木古墳	34.45808	135.56414	1925596	1936188	BrownCircle	20
YokoSekishitsu1281	大日寺古墳	34.43157229	135.5759717	1936553	1958102	BrownCircle	20
YokoSekishitsu1282	倉治古墳群1号墳	34.78794	135.67994	1910986	1921578	BrownCircle	20
YokoSekishitsu1283	倉治古墳群3号墳	34.78794	135.67994	1910986	1921578	BrownCircle	20
YokoSekishitsu1284	倉治古墳群4号墳	34.78794	135.67994	1925596	1936188	BrownCircle	20
YokoSekishitsu1285	倉治古墳群6号墳	34.78794	135.67994	1925596	1936188	BrownCircle	20
YokoSekishitsu1286	倉治古墳群7号墳	34.78794	135.67994	1910986	1921578	BrownCircle	20
YokoSekishitsu1287	倉治古墳群8号墳	34.78794	135.67994	1914639	1925231	BrownCircle	20
YokoSekishitsu1288	寺古墳群5号墳	34.78794	135.67994	1922309	1940206	BrownCircle	20
YokoSekishitsu1289	寺古墳群8号墳	34.78794	135.67994	1933266	1940206	BrownCircle	20
YokoSekishitsu1290	寺古墳群10号墳	34.78794	135.67994	1922309	1940206	BrownCircle	20
YokoSekishitsu1291	長谷古墳	34.78794	135.67994	1940571	1976730	BrownCircle	20
YokoSekishitsu1292	石の宝殿古墳	34.76608	135.62808	1947510	1965407	Enpun	20
YokoSekishitsu1293	大上2号墳	34.73992	135.63953	1910986	1921578	BrownCircle	20
YokoSekishitsu1294	城ヶ谷古墳群1号墳	34.712	135.62342	1910986	1921578	BrownCircle	20
YokoSekishitsu1295	城ヶ谷古墳群2号墳第二石室	34.712	135.62342	1925596	1936188	BrownCircle	20
YokoSekishitsu1296	堂山古墳群3号墳	34.712	135.62342	1947510	1965407	BrownCircle	20
YokoSekishitsu1297	堂山古墳群4号墳	34.712	135.62342	1947510	1965407	BrownCircle	20
YokoSekishitsu1298	堂山古墳群6号墳	34.712	135.62342	1947510	1965407	BrownCircle	20
YokoSekishitsu1299	堂山古墳群7号墳	34.712	135.62342	1947510	1965407	BrownCircle	20
YokoSekishitsu1300	梶原A-1号墳	34.846	135.61725	1954815	1965407	BrownCircle	20
YokoSekishitsu1301	梶原B-3号墳	34.846	135.61725	1954815	1965407	BrownCircle	20
YokoSekishitsu1302	梶原B-4号墳	34.846	135.61725	1954815	1965407	BrownCircle	20
YokoSekishitsu1303	梶原F-1号墳	34.846	135.61725	1914639	1925231	BrownCircle	20
YokoSekishitsu1304	梶原G-1号墳	34.846	135.61725	1954815	1965407	BrownCircle	20
YokoSekishitsu1305	安満山A4号墳	34.86638816	135.6310546	1914639	1925231	Enpun	20
YokoSekishitsu1306	安満山A5号墳	34.86638816	135.6310546	1954815	1965407	BrownCircle	20
YokoSekishitsu1307	上ノ口1号墳	34.846	135.61725	1925596	1936188	Enpun	20
YokoSekishitsu1308	塚脇C-7号墳	34.846	135.61725	1936553	1947145	Enpun	20
YokoSekishitsu1309	殿岡神社古墳	34.846	135.61725	1954815	1965407	BrownCircle	20
YokoSekishitsu1310	闘鶏山A-1号墳	34.846	135.61725	1936553	1947145	BrownCircle	20
YokoSekishitsu1311	塚原A46号墳	34.8541687	135.5692665	1936553	1958102	Enpun	20
YokoSekishitsu1312	塚原A56号墳	34.8541687	135.5692665	1954815	1965407	Enpun	20
YokoSekishitsu1313	塚原B22号墳	34.8541687	135.5692665	1936553	1947145	BrownCircle	20
YokoSekishitsu1314	塚原B25号墳	34.8541687	135.5692665	1936553	1958102	BrownCircle	20
YokoSekishitsu1315	塚原B41号墳	34.8541687	135.5692665	1910986	1921578	Enpun	20
YokoSekishitsu1316	塚原B42号墳	34.8541687	135.5692665	1936553	1947145	Enpun	20
YokoSekishitsu1317	塚原M1号墳	34.8541687	135.5692665	1936553	1947145	Enpun	20
YokoSekishitsu1318	塚原N5号墳	34.8541687	135.5692665	1954815	1965407	Enpun	20
YokoSekishitsu1319	塚原N6号墳	34.8541687	135.5692665	1963946	1969060	Enpun	20
YokoSekishitsu1320	長ヶ淵3号墳	34.85780013	135.5642964	1936553	1958102	Enpun	20
YokoSekishitsu1321	長ヶ淵5号墳	34.85780013	135.5642964	1954815	1965407	Enpun	20
YokoSekishitsu1322	新屋神社17号墳	34.84704926	135.549015	1936553	1958102	Enpun	20
YokoSekishitsu1323	新屋神社25号墳	34.84704926	135.549015	1936553	1958102	Enpun	20
YokoSekishitsu1324	新屋神社33号墳	34.84704926	135.549015	1936553	1958102	BrownCircle	20
YokoSekishitsu1325	海北塚古墳	34.81636	135.56858	1925596	1936188	Enpun	20
YokoSekishitsu1326	栗栖山南2号墳	34.862777	135.548333	1936553	1958102	BrownCircle	20
YokoSekishitsu1327	太古塚古墳群(岸本塚古墳)	34.7815	135.46964	1936553	1947145	BrownCircle	20
YokoSekishitsu1328	善海1号墳	34.82172	135.42853	1936553	1958102	Enpun	20
YokoSekishitsu1329	野間中B-1号墳	34.97244	135.41422	1954815	1965407	Hofun	20
YokoSekishitsu1330	野間中B-2号墳	34.97244	135.41422	1954815	1965407	Hofun	20
YokoSekishitsu1331	黒石1号墳	34.48358	135.42358	1936553	1947145	BrownCircle	20
YokoSekishitsu1332	室堂2号墳	34.48358	135.42358	1936553	1958102	BrownCircle	20
YokoSekishitsu1333	姫塚古墳	34.48358	135.42358	1925596	1936188	BrownCircle	20
YokoSekishitsu1334	向代古墳群1号墳第1主体部	34.48358	135.42358	1914639	1925231	ZKoenFun	20
YokoSekishitsu1335	向代古墳群7号墳	34.48358	135.42358	1936553	1958102	Enpun	20
YokoSekishitsu1336	下代古墳群1号墳	34.48358	135.42358	1936553	1958102	Enpun	20
YokoSekishitsu1337	下代古墳群4号墳	34.48358	135.42358	1936553	1947145	Enpun	20
YokoSekishitsu1338	下代古墳群7号墳	34.48358	135.42358	1936553	1947145	Enpun	20
YokoSekishitsu1339	長滝古墳群4号墳	34.40694	135.32753	1910986	1921578	BrownCircle	20
YokoSekishitsu1340	長滝古墳群7号墳	34.40694	135.32753	1936553	1947145	BrownCircle	20
YokoSekishitsu1341	石の子古墳	34.40694	135.32753	1954815	1965407	Hofun	20
YokoSekishitsu1342	新家6号墳	34.36589	135.27344	1925596	1936188	BrownCircle	20
YokoSekishitsu1343	古曽部古墳	34.846	135.61725	1940571	1958468	BrownCircle	20
YokoSekishitsu1344	新池古墳	34.846	135.61725	1910986	1921578	Enpun	20
YokoSekishitsu1345	初田古墳群1号墳	34.81636	135.56858	1936553	1958102	Enpun	20
YokoSekishitsu1346	真龍寺古墳群1号墳	34.81636	135.56858	1904046	1940206	Enpun	20
YokoSekishitsu1347	福井北古墳群1号墳	34.81636	135.56858	1936553	1958102	Enpun	20
YokoSekishitsu1348	福井北古墳群2号墳	34.81636	135.56858	1936553	1958102	Enpun	20
YokoSekishitsu1349	見付山古墳	34.81636	135.56858	1947510	1965407	BrownCircle	20
YokoSekishitsu1350	上寺山古墳	34.81636	135.56858	1936553	1947145	BrownCircle	20
YokoSekishitsu1351	新免宮山北塚古墳	34.7815	135.46964	1936553	1947145	BrownCircle	20
YokoSekishitsu1352	新免宮山南塚古墳	34.7815	135.46964	1936553	1947145	BrownCircle	20
YokoSekishitsu1353	広子古墳	34.97244	135.41422	1925596	1936188	BrownCircle	20
YokoSekishitsu1354	駕田古墳西石室	34.49167	135.62964	1952624	1964312	BrownCircle	20
YokoSekishitsu1355	持尾古墳群2号墳	34.49167	135.62964	1952624	1964312	Enpun	20
YokoSekishitsu1356	持尾古墳群3号墳	34.49167	135.62964	1952624	1964312	Enpun	20
YokoSekishitsu1357	頭塔下古墳	34.67728811	135.8414885	1925596	1936188	BrownCircle	20
YokoSekishitsu1358	立野2号墳	34.59989367	135.6821257	1933266	1940206	Hofun	20
YokoSekishitsu1359	龍王山A-7号墳	34.55761924	135.8489919	1925596	1947145	BrownCircle	20
YokoSekishitsu1360	龍王山B-4号墳	34.55761924	135.8489919	1936553	1947145	Enpun	20
YokoSekishitsu1361	龍王山B-6号墳	34.55761924	135.8489919	1947510	1965407	BrownCircle	20
YokoSekishitsu1362	龍王山B-8号墳	34.55761924	135.8489919	1925596	1936188	BrownCircle	20
YokoSekishitsu1363	龍王山B-9号墳	34.55761924	135.8489919	1947510	1965407	BrownCircle	20
YokoSekishitsu1364	龍王山C-2号墳	34.55103114	135.8487628	1925596	1936188	Enpun	20
YokoSekishitsu1365	龍王山C-4号墳	34.55103114	135.8487628	1925596	1936188	Enpun	20
YokoSekishitsu1366	龍王山C-7号墳	34.55103114	135.8487628	1925596	1936188	Enpun	20
YokoSekishitsu1367	龍王山E-7号墳	34.55761924	135.8489919	1933266	1940206	BrownCircle	20
YokoSekishitsu1368	龍王山E-13号墳	34.55761924	135.8489919	1910986	1921578	Enpun	20
YokoSekishitsu1369	龍王山E-17号墳	34.55761924	135.8489919	1940571	1976730	BrownCircle	20
YokoSekishitsu1370	龍王山G-3号墳	34.55761924	135.8489919	1933266	1940206	BrownCircle	20
YokoSekishitsu1371	龍王山G-6号墳	34.55761924	135.8489919	1954815	1965407	Enpun	20
YokoSekishitsu1372	龍王山G-7号墳	34.55761924	135.8489919	1952624	1964312	BrownCircle	20
YokoSekishitsu1373	向坊1号墳	34.53493114	136.0377005	1952624	1964312	Enpun	20
YokoSekishitsu1374	向坊2号墳	34.53493114	136.0377005	1936553	1947145	Enpun	20
YokoSekishitsu1375	下笠間古墳	34.53493114	136.0377005	1925596	1936188	BrownCircle	20
YokoSekishitsu1376	奥ノ芝1号墳	34.53313459	135.9640438	1954815	1965407	BrownCircle	20
YokoSekishitsu1377	奥ノ芝2号墳	34.53313459	135.9640438	1954815	1965407	BrownCircle	20
YokoSekishitsu1378	丹切31号墳	34.53313459	135.9640438	1958833	1967599	BrownCircle	20
YokoSekishitsu1379	丹切33号墳	34.53313459	135.9640438	1954815	1965407	BrownCircle	20
YokoSekishitsu1380	丹切34号墳	34.53313459	135.9640438	1936553	1947145	BrownCircle	20
YokoSekishitsu1381	丹切35号墳	34.53313459	135.9640438	1958833	1967599	BrownCircle	20
YokoSekishitsu1382	丹切37号墳	34.53313459	135.9640438	1958833	1967599	BrownCircle	20
YokoSekishitsu1383	丹切40号墳	34.53313459	135.9640438	1963946	1969060	BrownCircle	20
YokoSekishitsu1384	丹切43号墳	34.53313459	135.9640438	1954815	1965407	BrownCircle	20
YokoSekishitsu1385	石田1号墳	34.53313459	135.9640438	1936553	1947145	Enpun	20
YokoSekishitsu1386	能峠南山5号墳	34.53313459	135.9640438	1952624	1964312	BrownCircle	20
YokoSekishitsu1387	能峠南山6号墳	34.53313459	135.9640438	1952624	1964312	BrownCircle	20
YokoSekishitsu1388	能峠南山7号墳	34.53313459	135.9640438	1952624	1964312	BrownCircle	20
YokoSekishitsu1389	能峠南山8号墳	34.53313459	135.9640438	1954815	1965407	BrownCircle	20
YokoSekishitsu1390	能峠南山10号墳	34.53313459	135.9640438	1952624	1964312	BrownCircle	20
YokoSekishitsu1391	能峠南山11号墳	34.53313459	135.9640438	1954815	1965407	BrownCircle	20
YokoSekishitsu1392	能峠南山12号墳	34.53313459	135.9640438	1952624	1964312	BrownCircle	20
YokoSekishitsu1393	能峠西山1号墳	34.53313459	135.9640438	1954815	1965407	BrownCircle	20
YokoSekishitsu1394	石榴垣内1号墳	34.53313459	135.9640438	1925596	1936188	Enpun	20
YokoSekishitsu1395	不動堂2号墳	34.53313459	135.9640438	1936553	1947145	Enpun	20
YokoSekishitsu1396	水の奥古墳	34.46748246	135.9743155	1936553	1947145	BrownCircle	20
YokoSekishitsu1397	狐塚古墳	34.53676692	135.8472637	1933266	1940206	Hofun	20
YokoSekishitsu1398	忍坂3号墳	34.51450639	135.8707586	1922309	1940206	BrownCircle	20
YokoSekishitsu1399	竜谷3号墳	34.51621685	135.8760485	1916099	1927787	Enpun	20
YokoSekishitsu1400	竜谷6号墳	34.51621685	135.8760485	1904046	1921943	BrownCircle	20
YokoSekishitsu1401	粟原カタソバ6号墳	34.49877503	135.8786872	1940571	1976730	BrownCircle	20
YokoSekishitsu1402	粟原カタソバ7号墳	34.49877503	135.8786872	1940571	1976730	BrownCircle	20
YokoSekishitsu1403	粟原カタソバ9号墳	34.49877503	135.8786872	1952624	1964312	BrownCircle	20
YokoSekishitsu1404	粟原カタソバ11号墳	34.49877503	135.8786872	1940571	1958468	BrownCircle	20
YokoSekishitsu1405	植松東7号墳	34.49370891	135.8470088	1910986	1921578	Enpun	20
YokoSekishitsu1406	袋谷11号墳	34.49370891	135.8470088	1940571	1958468	Enpun	20
YokoSekishitsu1407	袋谷31号墳	34.49370891	135.8470088	1925596	1936188	Enpun	20
YokoSekishitsu1408	菖蒲池古墳	34.47298366	135.8079668	1940571	1976730	Enpun	20
YokoSekishitsu1409	鬼の雪隠・俎	34.468811	135.8079444	1940571	1976730	BrownCircle	20
YokoSekishitsu1410	雷丘SX4190	34.48485032	135.813707	1940571	1976730	BrownCircle	20
YokoSekishitsu1411	上1号墳	34.46389123	135.8477705	1933266	1940206	BrownCircle	20
YokoSekishitsu1412	上2号墳	34.46389123	135.8477705	1940571	1947510	BrownCircle	20
YokoSekishitsu1413	上3号墳	34.46389123	135.8477705	1940571	1947510	BrownCircle	20
YokoSekishitsu1414	上4号墳	34.46389123	135.8477705	1925596	1936188	BrownCircle	20
YokoSekishitsu1415	八釣・マキト1号墳	34.48029818	135.8281383	1916099	1927787	BrownCircle	20
YokoSekishitsu1416	八釣・マキト2号墳	34.48029818	135.8281383	1922309	1940206	BrownCircle	20
YokoSekishitsu1417	八釣・マキト3号墳	34.48029818	135.8281383	1940571	1947510	BrownCircle	20
YokoSekishitsu1418	八釣・マキト4号墳	34.48029818	135.8281383	1940571	1958468	BrownCircle	20
YokoSekishitsu1419	八釣・マキト5号墳	34.48029818	135.8281383	1922309	1940206	BrownCircle	20
YokoSekishitsu1420	牽午子塚古墳	34.46668429	135.7923584	1977095	2013254	BrownCircle	20
YokoSekishitsu1421	久里垣内古墳	34.42920001	135.7631609	1940571	1976730	Enpun	20
YokoSekishitsu1422	古屋敷古墳	34.5275143	135.7268613	1925596	1936188	BrownCircle	20
YokoSekishitsu1423	今泉古墳	34.56061401	135.6884386	1916099	1927787	Enpun	20
YokoSekishitsu1424	山口古墳	34.56066222	135.6998422	1940571	1947510	Enpun	20
YokoSekishitsu1425	平野3号墳	34.56693743	135.6946787	1958833	1976730	BrownCircle	20
YokoSekishitsu1426	鳥谷口古墳	34.52134005	135.6877893	1965772	1976365	Hofun	20
YokoSekishitsu1427	首子8号墳	34.51480767	135.6955997	1922309	1940206	Enpun	20
YokoSekishitsu1428	三ツ塚3号墳	34.50814405	135.6869265	1963946	1969060	BrownCircle	20
YokoSekishitsu1429	三ツ塚12号墳	34.50814405	135.6869265	1954815	1965407	BrownCircle	20
YokoSekishitsu1430	三ツ塚13号墳	34.50814405	135.6869265	1936553	1958102	BrownCircle	20
YokoSekishitsu1431	三ツ塚14号墳	34.50814405	135.6869265	1954815	1965407	BrownCircle	20
YokoSekishitsu1432	三ツ塚15号墳	34.50814405	135.6869265	1954815	1965407	BrownCircle	20
YokoSekishitsu1433	三ツ塚小石室4	34.50814405	135.6869265	1963946	1969060	BrownCircle	20
YokoSekishitsu1434	三ツ塚小石室7	34.50814405	135.6869265	1965772	1976365	BrownCircle	20
YokoSekishitsu1435	三ツ塚小石室8	34.50814405	135.6869265	1963946	1969060	BrownCircle	20
YokoSekishitsu1436	三ツ塚小石室11	34.50814405	135.6869265	1954815	1965407	BrownCircle	20
YokoSekishitsu1437	兵家古墳	34.50264209	135.6952246	1958833	1967599	BrownCircle	20
YokoSekishitsu1438	棚機神社東古墳	34.49815966	135.6995144	1925596	1936188	BrownCircle	20
YokoSekishitsu1439	小山2号墳	34.49815966	135.6995144	1903681	1921578	BrownCircle	20
YokoSekishitsu1440	弥宮池1号墳	34.49815966	135.6995144	1925596	1936188	BrownCircle	20
YokoSekishitsu1441	寺口千塚4号墳	34.47595108	135.7022074	1903681	1910621	Enpun	20
YokoSekishitsu1442	寺口千塚10号墳第1石室	34.47595108	135.7022074	1925596	1936188	Enpun	20
YokoSekishitsu1443	寺口千塚10号墳第2石室	34.47595108	135.7022074	1925596	1936188	Enpun	20
YokoSekishitsu1444	寺口千塚10号墳第3石室	34.47595108	135.7022074	1925596	1936188	Enpun	20
YokoSekishitsu1445	寺口千塚10号墳第4石室	34.47595108	135.7022074	1925596	1936188	Enpun	20
YokoSekishitsu1446	寺口千塚11号墳第1石室	34.47595108	135.7022074	1903681	1910621	Enpun	20
YokoSekishitsu1447	寺口千塚11号墳第2石室	34.47595108	135.7022074	1903681	1910621	Enpun	20
YokoSekishitsu1448	寺口千塚11号墳第3石室	34.47595108	135.7022074	1903681	1910621	Enpun	20
YokoSekishitsu1449	寺口千塚11号墳第4石室	34.47595108	135.7022074	1903681	1910621	Enpun	20
YokoSekishitsu1450	寺口千塚11号墳第5石室	34.47595108	135.7022074	1903681	1910621	Enpun	20
YokoSekishitsu1451	寺口千塚14号墳	34.47595108	135.7022074	1925596	1936188	Enpun	20
YokoSekishitsu1452	寺口千塚16号墳	34.47595108	135.7022074	1910986	1921578	BrownCircle	20
YokoSekishitsu1453	神明神社古墳	34.49346334	135.7086759	1952624	1964312	Hofun	20
YokoSekishitsu1454	寺口忍海D-1号墳	34.47595108	135.7022074	1904046	1921943	Enpun	20
YokoSekishitsu1455	寺口忍海D-2号墳	34.47595108	135.7022074	1904046	1921943	Enpun	20
YokoSekishitsu1456	寺口忍海D-25号墳	34.47595108	135.7022074	1933266	1940206	Enpun	20
YokoSekishitsu1457	寺口忍海E-8号墳	34.47595108	135.7022074	1940571	1958468	Enpun	20
YokoSekishitsu1458	寺口忍海E-16号墳	34.47595108	135.7022074	1940571	1976730	BrownCircle	20
YokoSekishitsu1459	寺口忍海E-18号墳	34.47595108	135.7022074	1925596	1936188	Enpun	20
YokoSekishitsu1460	寺口忍海E-19号墳	34.47595108	135.7022074	1910986	1921578	BrownCircle	20
YokoSekishitsu1461	寺口忍海H-1号墳	34.47595108	135.7022074	1910986	1921578	Enpun	20
YokoSekishitsu1462	寺口忍海H-7号墳	34.47595108	135.7022074	1892724	1903316	BrownCircle	20
YokoSekishitsu1463	寺口忍海H-8号墳	34.47595108	135.7022074	1892724	1903316	BrownCircle	20
YokoSekishitsu1464	寺口忍海H-10号墳	34.47595108	135.7022074	1936553	1947145	BrownCircle	20
YokoSekishitsu1465	寺口忍海H-12号墳	34.47595108	135.7022074	1910986	1921578	BrownCircle	20
YokoSekishitsu1466	寺口忍海H-13号墳	34.47595108	135.7022074	1910986	1921578	Enpun	20
YokoSekishitsu1467	寺口忍海H-15号墳	34.47595108	135.7022074	1910986	1921578	Enpun	20
YokoSekishitsu1468	寺口忍海H-16号墳	34.47595108	135.7022074	1892724	1903316	Enpun	20
YokoSekishitsu1469	寺口忍海H-17号墳	34.47595108	135.7022074	1910986	1921578	Enpun	20
YokoSekishitsu1470	寺口忍海H-18号墳	34.47595108	135.7022074	1903681	1910621	BrownCircle	20
YokoSekishitsu1471	寺口忍海H-20号墳	34.47595108	135.7022074	1903681	1910621	BrownCircle	20
YokoSekishitsu1472	寺口忍海H-22号墳	34.47595108	135.7022074	1936553	1947145	Enpun	20
YokoSekishitsu1473	寺口忍海H-23号墳	34.47595108	135.7022074	1933266	1947510	BrownCircle	20
