key	longitude	latitude
Wamyo747	137.5519444	34.80722222
Wamyo748	137.5630556	34.68916667
Wamyo749	137.5216667	34.80555556
Wamyo750	138.8897222	34.65555556
Wamyo751	138.9691667	34.69611111
Wamyo752	138.9872222	34.74194444
Wamyo753	137.8536111	34.68722222
Wamyo754	137.8513889	34.71361111
Wamyo755	137.8363889	34.78194444
Wamyo756	137.8544444	34.72638889
Wamyo757	137.8483333	34.84194444
Wamyo758	137.8352778	34.73694444
Wamyo759	137.8838889	34.71527778
Wamyo760	137.8155556	34.78888889
Wamyo761	138.1825	34.85416667
Wamyo762	138.1194444	34.88888889
Wamyo763	138.3025	34.93583333
Wamyo764	138.3661111	34.92611111
Wamyo765	138.4575	34.99638889
Wamyo766	138.7811111	34.99972222
Wamyo767	138.7558333	34.73083333
Wamyo768	138.8027778	34.75333333
Wamyo769	137.655	34.80805556
Wamyo770	137.7072222	34.82
Wamyo771	138.3955556	34.97722222
Wamyo772	138.3583333	35.01416667
Wamyo773	137.6738889	34.80277778
Wamyo774	137.6733333	34.83388889
Wamyo775	137.5447222	34.79944444
Wamyo776	137.8166667	34.80666667
Wamyo777	137.7969444	34.73666667
Wamyo778	137.7555556	34.73472222
Wamyo779	137.7838889	34.77361111
Wamyo780	137.7963889	34.76777778
Wamyo781	137.7941667	34.73083333
Wamyo782	137.0469444	34.72194444
Wamyo783	137.0313889	34.8525
Wamyo784	137.0655556	34.86527778
Wamyo785	137.6063889	34.94972222
Wamyo786	137.415	34.80222222
Wamyo787	137.4455556	34.76305556
Wamyo788	137.4433333	34.79277778
Wamyo789	137.4194444	34.85083333
Wamyo790	137.1613889	35.08333333
Wamyo791	137.1777778	35.09333333
Wamyo792	137.1530556	35.11972222
Wamyo793	137.1025	35.19861111
Wamyo794	137.0027778	34.87972222
Wamyo795	137.0472222	35.25777778
Wamyo796	137.1419444	35.25444444
Wamyo797	137.0847222	35.01694444
Wamyo798	137.1527778	34.93111111
Wamyo799	137.1077778	34.95861111
Wamyo800	137.0444444	34.9425
Wamyo801	137.1427778	34.99194444
Wamyo802	137.1161111	34.96944444
Wamyo803	137.0927778	34.92166667
Wamyo804	137.0911111	34.91055556
Wamyo805	137.1241667	34.91777778
Wamyo806	137.1983333	35.10111111
Wamyo807	136.7966667	35.2675
Wamyo808	136.7955556	35.31694444
Wamyo809	136.8202778	35.23388889
Wamyo810	137.2486111	34.81416667
Wamyo811	137.1886111	34.8
Wamyo812	137.3833333	34.81194444
Wamyo813	137.3130556	34.82055556
Wamyo814	137.3347222	34.82611111
Wamyo815	137.4036111	34.825
Wamyo816	137.2166667	34.83
Wamyo817	137.1872222	34.79916667
Wamyo818	137.3711111	34.80277778
Wamyo819	136.8616667	34.80805556
Wamyo820	136.8586111	34.9875
Wamyo821	136.9227778	34.72694444
Wamyo822	136.7119444	35.15333333
Wamyo823	136.7944444	35.15777778
Wamyo824	137.2513889	34.895
Wamyo825	137.1686111	34.98527778
Wamyo826	137.1947222	34.93916667
Wamyo827	137.1536111	34.9425
Wamyo828	137.1666667	34.97166667
Wamyo829	137.5580556	34.98194444
Wamyo830	136.9363889	35.10666667
Wamyo831	136.9497222	35.07472222
Wamyo832	136.9108333	35.12722222
Wamyo833	136.86	35.16694444
Wamyo834	136.93	35.1625
Wamyo835	136.8211111	35.32611111
Wamyo836	136.8955556	35.34916667
Wamyo837	136.8591667	35.30694444
Wamyo838	136.8794444	35.32138889
Wamyo839	136.9144444	35.34333333
Wamyo840	137.1247222	34.59222222
Wamyo841	137.3847222	34.72444444
Wamyo842	137.2691667	34.66777778
Wamyo843	136.9866667	35.30361111
Wamyo844	136.9877778	35.23277778
Wamyo845	136.6347222	34.55277778
Wamyo846	136.6075	34.57305556
Wamyo847	136.5836111	34.55083333
Wamyo848	136.6194444	34.52333333
Wamyo849	136.5427778	34.4975
Wamyo850	136.2180556	34.73555556
Wamyo851	136.0944444	34.61472222
Wamyo852	136.1341667	34.77611111
Wamyo853	136.1591667	34.78833333
Wamyo854	136.0558333	34.76611111
Wamyo855	136.1183333	34.76722222
Wamyo856	136.5991667	35.04083333
Wamyo857	136.635	35.02222222
Wamyo858	136.6352778	34.98833333
Wamyo859	136.5041667	35.07
Wamyo860	136.5686111	35.04138889
Wamyo861	136.6627778	35.01333333
Wamyo862	136.4019444	34.84388889
Wamyo863	136.4741667	34.89777778
Wamyo864	136.4786111	34.84611111
Wamyo865	136.5266667	34.86527778
Wamyo866	136.5355556	34.80083333
Wamyo867	136.5213889	34.78861111
Wamyo868	136.5408333	34.81361111
Wamyo869	136.5561111	34.84388889
Wamyo870	136.4897222	34.77472222
Wamyo871	136.8461111	34.44527778
Wamyo872	136.9255556	34.41388889
Wamyo873	136.6963889	34.49833333
Wamyo874	136.7052778	34.495
Wamyo875	136.8283333	34.48055556
Wamyo876	136.6544444	34.50694444
Wamyo877	136.7038889	34.52138889
Wamyo878	136.6141667	34.49694444
Wamyo879	136.7741667	34.50583333
Wamyo880	136.7080556	34.47916667
Wamyo881	136.6047222	34.39472222
Wamyo882	136.4725	34.56722222
Wamyo883	136.5036111	34.55111111
Wamyo884	136.4908333	34.47861111
Wamyo885	136.5458333	34.555
Wamyo886	136.525	34.55444444
Wamyo887	136.5069444	34.56083333
Wamyo888	136.5391667	34.59444444
Wamyo889	136.5491667	34.30944444
Wamyo890	136.6380556	35.06333333
Wamyo891	136.6472222	35.11666667
Wamyo892	136.6441667	35.13583333
Wamyo893	136.66	35.10833333
Wamyo894	136.6702778	35.06638889
Wamyo895	136.6183333	34.86805556
Wamyo896	136.5713889	34.89083333
Wamyo897	136.5827778	34.88416667
Wamyo898	136.1191667	34.72333333
Wamyo899	136.1530556	34.69944444
Wamyo900	136.1058333	34.73916667
Wamyo901	136.1794444	34.67
Wamyo902	136.1044444	34.76611111
Wamyo903	136.1611111	34.67527778
Wamyo904	136.6211111	35.07166667
Wamyo905	136.5580556	35.07805556
Wamyo906	136.5586111	34.51277778
Wamyo907	136.5452778	34.5125
Wamyo908	136.6008333	34.54
Wamyo909	136.5677778	34.56944444
Wamyo910	136.5244444	34.56944444
Wamyo911	136.5855556	34.99444444
Wamyo912	136.5766667	34.925
Wamyo913	136.6094444	34.96944444
Wamyo914	136.48	34.97083333
Wamyo915	136.5991667	34.93083333
Wamyo916	136.4566667	34.73416667
Wamyo917	136.4697222	34.76722222
Wamyo918	136.4430556	34.74222222
Wamyo919	136.4391667	34.79361111
Wamyo920	136.5063889	34.70944444
Wamyo921	136.5141667	34.65611111
Wamyo922	136.4455556	34.66305556
Wamyo923	136.4836111	34.62722222
Wamyo924	136.5080556	34.645
Wamyo925	136.4475	34.64861111
Wamyo926	136.4752778	34.63416667
Wamyo927	136.4763889	34.73638889
Wamyo928	136.4325	34.70833333
Wamyo929	136.1761111	34.81916667
Wamyo930	136.1941667	34.77416667
Wamyo931	136.1088889	34.61861111
Wamyo932	136.4863889	34.58583333
Wamyo933	136.9019444	34.52972222
Wamyo934	136.9175	34.44694444
Wamyo935	136.8847222	34.31722222
Wamyo936	136.8922222	34.27944444
Wamyo937	136.6844444	34.34694444
Wamyo938	136.5816667	34.29666667
Wamyo939	136.4016667	34.21583333
Wamyo940	136.6013889	34.90111111
Wamyo941	136.6186111	34.53722222
Wamyo942	136.7230556	34.50555556
Wamyo943	136.4969444	34.25694444
Wamyo944	136.5011111	35.11444444
Wamyo945	136.2441667	34.84027778
Wamyo946	136.6613889	34.49166667
Wamyo947	136.6727778	34.5025
Wamyo948	136.1830556	35.185
Wamyo949	136.1675	35.18527778
Wamyo950	136.2447222	35.38916667
Wamyo951	136.3708333	35.36166667
Wamyo952	136.3194444	35.40555556
Wamyo953	136.1991667	35.44527778
Wamyo954	136.2747222	35.44444444
Wamyo955	136.24	35.41861111
Wamyo956	136.2366667	35.40805556
Wamyo957	136.1480556	35.5025
Wamyo958	136.265	35.41277778
Wamyo959	136.2127778	35.44416667
Wamyo960	136.2386111	35.44916667
Wamyo961	135.8708333	35.07138889
Wamyo962	135.8886111	34.99361111
Wamyo963	135.8541667	35.01388889
Wamyo964	136.0186111	35.05277778
Wamyo965	136.01	35.09416667
Wamyo966	136.0527778	35.11111111
Wamyo967	135.9888889	35.1175
Wamyo968	135.9811111	35.07166667
Wamyo969	136.06	35.09638889
Wamyo970	135.9444444	35.02388889
Wamyo971	135.9183333	34.98
Wamyo972	135.9761111	34.99444444
Wamyo973	135.9763889	35.03666667
Wamyo974	136.2544444	35.20888889
Wamyo975	136.3113889	35.24083333
Wamyo976	136.2583333	35.25722222
Wamyo977	136.2441667	35.27083333
Wamyo978	136.2283333	35.20805556
Wamyo979	136.2847222	35.22638889
Wamyo980	136.2561111	35.235
Wamyo981	136.0155556	35.32388889
Wamyo982	136.0613889	35.4875
Wamyo983	136.0308333	35.42388889
Wamyo984	135.9702778	35.31305556
Wamyo985	136.0122222	35.43277778
Wamyo986	136.1347222	35.13722222
Wamyo987	136.095	35.14194444
Wamyo988	136.1133333	35.06
Wamyo989	136.0683333	35.3275
Wamyo990	136.2302778	34.98805556
Wamyo991	136.09	34.99361111
Wamyo992	136.2169444	35.15638889
Wamyo993	136.235	35.175
Wamyo994	136.2572222	35.16777778
Wamyo995	134.9322222	35.59722222
Wamyo996	135.7611111	34.87527778
Wamyo997	135.765	34.83916667
Wamyo998	135.7730556	34.89
Wamyo999	135.7688889	34.87027778
Wamyo1000	135.8083333	34.92083333
Wamyo1001	135.7575	34.97944444
Wamyo1002	135.4669444	35.05361111
Wamyo1003	135.5147222	35.075
Wamyo1004	135.4086111	35.16444444
Wamyo1005	135.1522222	35.56555556
Wamyo1006	135.3344444	35.44527778
Wamyo1007	135.3672222	35.47388889
Wamyo1008	135.3966667	35.46416667
Wamyo1009	135.275	35.52083333
Wamyo1010	135.1944444	35.34583333
Wamyo1011	135.2711111	35.29944444
Wamyo1012	135.2105556	35.30361111
Wamyo1013	135.2197222	35.3125
Wamyo1014	135.2602778	35.31472222
Wamyo1015	135.2197222	35.35555556
Wamyo1016	135.2711111	35.35444444
Wamyo1017	135.2397222	35.36833333
Wamyo1018	135.0861111	35.56638889
Wamyo1019	135.7177778	34.99777778
Wamyo1020	135.6925	35.00861111
Wamyo1021	135.7336111	34.9325
Wamyo1022	135.67	34.89194444
Wamyo1023	135.7088889	34.92472222
Wamyo1024	135.6544444	34.9525
Wamyo1025	135.7158333	34.96777778
Wamyo1026	135.5463889	35.04722222
Wamyo1027	135.5216667	35.01444444
Wamyo1028	135.1063889	35.29222222
Wamyo1029	135.1088889	35.28861111
Wamyo1030	135.1477778	35.29555556
Wamyo1031	135.0947222	35.35555556
Wamyo1032	135.0288889	35.68138889
Wamyo1033	134.9733333	35.65083333
Wamyo1034	135.1125	35.7425
Wamyo1035	135.0925	35.73694444
Wamyo1036	135.9288889	34.85166667
Wamyo1037	135.7683333	35.03361111
Wamyo1038	135.7730556	35.00388889
Wamyo1039	135.6958333	34.92666667
Wamyo1040	135.6955556	34.95916667
Wamyo1041	135.4483333	34.96944444
Wamyo1042	135.3913889	34.96861111
Wamyo1043	135.4102778	34.96722222
Wamyo1044	135.6302778	34.59194444
Wamyo1045	135.6663889	34.58666667
Wamyo1046	135.6711111	34.60111111
Wamyo1047	135.6291667	34.58277778
Wamyo1048	135.6436111	34.62833333
Wamyo1049	135.6380556	34.61722222
Wamyo1050	135.6422222	34.63222222
Wamyo1051	135.6077778	34.85888889
Wamyo1052	135.6194444	34.84444444
Wamyo1053	135.5977778	34.89527778
Wamyo1054	135.5547222	34.51916667
Wamyo1055	135.5561111	34.53694444
Wamyo1056	135.5425	34.55944444
Wamyo1057	135.5283333	34.58694444
Wamyo1058	135.6011111	34.55861111
Wamyo1059	135.5641667	34.52944444
Wamyo1060	135.5566667	34.57583333
Wamyo1061	135.5780556	34.56972222
Wamyo1062	135.5622222	34.55694444
Wamyo1063	135.5652778	34.84888889
Wamyo1064	135.5763889	34.83027778
Wamyo1065	135.6175	34.5025
Wamyo1066	135.6336111	34.48611111
Wamyo1067	135.6022222	34.47
Wamyo1068	135.6169444	34.53722222
Wamyo1069	135.6172222	34.65305556
Wamyo1070	135.6452778	34.69444444
Wamyo1071	135.6483333	34.67222222
Wamyo1072	135.6411111	34.65277778
Wamyo1073	135.6483333	34.67416667
Wamyo1074	135.4408333	34.5075
Wamyo1075	135.3947222	34.5
Wamyo1076	135.4522222	34.475
Wamyo1077	135.4172222	34.49777778
Wamyo1078	135.4063889	34.465
Wamyo1079	135.455	34.47694444
Wamyo1080	135.4261111	34.48805556
Wamyo1081	135.3880556	34.475
Wamyo1082	135.4358333	34.44194444
Wamyo1083	135.6355556	34.80944444
Wamyo1084	135.6138889	34.77416667
Wamyo1085	135.6313889	34.765
Wamyo1086	135.5944444	34.75416667
Wamyo1087	135.5638889	34.72805556
Wamyo1088	135.5897222	34.76222222
Wamyo1089	135.4366667	34.8075
Wamyo1090	135.4311111	34.78527778
Wamyo1091	135.4841667	34.82972222
Wamyo1092	135.6361111	34.53472222
Wamyo1093	135.5305556	34.61388889
Wamyo1094	135.515	34.50722222
Wamyo1095	135.4658333	34.51666667
Wamyo1096	135.4872222	34.55527778
Wamyo1097	135.4966667	34.54222222
Wamyo1098	135.4641667	34.55277778
Wamyo1099	135.4597222	34.53138889
Wamyo1100	135.5044444	34.485
Wamyo1101	135.4925	34.50944444
Wamyo1102	135.4883333	34.54
Wamyo1103	135.5541667	34.45916667
Wamyo1104	135.5280556	34.66805556
Wamyo1105	135.5577778	34.71472222
Wamyo1106	135.5144444	34.69305556
Wamyo1107	135.4541667	34.71472222
Wamyo1108	135.4822222	34.69777778
Wamyo1109	135.5166667	34.7175
Wamyo1110	135.5355556	34.74888889
Wamyo1111	135.5144444	34.69305556
Wamyo1112	135.4822222	34.63944444
Wamyo1113	135.5086111	34.67111111
Wamyo1114	135.4705556	34.71361111
Wamyo1115	135.4452778	34.70833333
Wamyo1116	135.6555556	34.73972222
Wamyo1117	135.6461111	34.7225
Wamyo1118	135.6358333	34.74666667
Wamyo1119	135.3569444	34.44694444
Wamyo1120	135.325	34.37444444
Wamyo1121	135.6066667	34.56694444
Wamyo1122	135.6033333	34.60194444
Wamyo1123	135.5913889	34.59027778
Wamyo1124	135.5991667	34.58138889
Wamyo1125	135.6138889	34.56694444
Wamyo1126	135.6011111	34.65638889
Wamyo1127	135.5755556	34.68138889
Wamyo1128	135.6144444	34.59888889
Wamyo1129	135.6013889	34.64805556
Wamyo1130	135.5975	34.62916667
Wamyo1131	135.6186111	34.6175
Wamyo1132	135.5847222	34.6175
Wamyo1133	135.6472222	34.81583333
Wamyo1134	135.6502778	34.80694444
Wamyo1135	135.6977778	34.73611111
Wamyo1136	135.5358333	34.60277778
Wamyo1137	135.5061111	34.59611111
Wamyo1138	135.4933333	34.63027778
Wamyo1139	135.4955556	34.60111111
Wamyo1140	135.5358333	34.63694444
Wamyo1141	135.5966667	34.55444444
Wamyo1142	135.6108333	34.54305556
Wamyo1143	135.6033333	34.54777778
Wamyo1144	135.6186111	34.56222222
Wamyo1145	135.3819444	34.41138889
Wamyo1146	134.3336111	34.96972222
Wamyo1147	134.3252778	34.98361111
Wamyo1148	134.3994444	34.95194444
Wamyo1149	134.3558333	35.00444444
Wamyo1150	134.3272222	34.97555556
Wamyo1151	135.1272222	35.17916667
Wamyo1152	135.0638889	35.15083333
Wamyo1153	135.1127778	35.19777778
Wamyo1154	135.0352778	35.18944444
Wamyo1155	135.1333333	35.24472222
Wamyo1156	135.0769444	35.16777778
Wamyo1157	135.0213889	35.14333333
Wamyo1158	135.0241667	35.20638889
Wamyo1159	135.0275	35.16944444
Wamyo1160	135.0022222	35.24583333
Wamyo1161	135.0077778	35.07777778
Wamyo1162	135.0447222	35.17416667
Wamyo1163	135.0552778	35.13416667
Wamyo1164	135.0016667	35.18083333
Wamyo1165	135.1122222	35.22583333
Wamyo1166	134.7383333	34.86972222
Wamyo1167	134.7369444	34.91777778
Wamyo1168	134.7622222	34.95555556
Wamyo1169	134.7705556	34.98861111
Wamyo1170	134.7497222	34.26444444
Wamyo1171	134.7675	34.31333333
Wamyo1172	134.7852778	34.29638889
Wamyo1173	134.8047222	35.26111111
Wamyo1174	134.7966667	35.24722222
Wamyo1175	134.8452778	35.32666667
Wamyo1176	134.8872222	35.35
Wamyo1177	134.7919444	35.22666667
Wamyo1178	134.9052778	35.32777778
Wamyo1179	134.8405556	35.30666667
Wamyo1180	134.9022222	35.30611111
Wamyo1181	134.8172222	35.26361111
Wamyo1182	134.8816667	34.78722222
Wamyo1183	134.8602778	34.75055556
Wamyo1184	134.8841667	34.34166667
Wamyo1185	134.8752778	34.3475
Wamyo1186	134.7627778	35.65861111
Wamyo1187	134.6305556	35.64027778
Wamyo1188	134.6855556	35.65333333
Wamyo1189	134.6205556	35.60583333
Wamyo1190	134.5586111	35.65027778
Wamyo1191	135.1955556	34.69388889
Wamyo1192	135.1452778	34.65777778
Wamyo1193	135.1666667	34.67888889
Wamyo1194	135.1647222	34.66833333
Wamyo1195	135.1961111	34.70138889
Wamyo1196	134.6941667	34.81
Wamyo1197	134.5738889	34.80611111
Wamyo1198	134.6775	34.94694444
Wamyo1199	134.6488889	34.80083333
Wamyo1200	134.6813889	34.82
Wamyo1201	134.6936111	34.85666667
Wamyo1202	134.6911111	34.86555556
Wamyo1203	134.6636111	34.85333333
Wamyo1204	134.6444444	34.92111111
Wamyo1205	134.6677778	34.85944444
Wamyo1206	134.7105556	34.82194444
Wamyo1207	134.7258333	34.80694444
Wamyo1208	134.3563889	34.86333333
Wamyo1209	134.4475	34.85944444
Wamyo1210	134.3916667	34.75222222
Wamyo1211	134.4097222	34.80694444
Wamyo1212	134.3513889	34.86777778
Wamyo1213	134.8416667	35.5475
Wamyo1214	134.7741667	35.54027778
Wamyo1215	134.8436111	35.52444444
Wamyo1216	134.8169444	35.53138889
Wamyo1217	134.8458333	35.64416667
Wamyo1218	135.3044444	34.72666667
Wamyo1219	134.5791667	34.79472222
Wamyo1220	134.5647222	34.84638889
Wamyo1221	134.5908333	34.81472222
Wamyo1222	134.5211111	34.82777778
Wamyo1223	134.5472222	34.95416667
Wamyo1224	134.5447222	34.83666667
Wamyo1225	134.605	34.86
Wamyo1226	134.5358333	35.44944444
Wamyo1227	134.6002778	35.41555556
Wamyo1228	134.5647222	35.49416667
Wamyo1229	134.595	35.47222222
Wamyo1230	135.2930556	35.02027778
Wamyo1231	135.2241667	35.0825
Wamyo1232	135.1741667	35.09222222
Wamyo1233	135.2191667	35.07555556
Wamyo1234	135.3433333	35.07111111
Wamyo1235	135.2811111	35.06916667
Wamyo1236	135.2361111	35.06805556
Wamyo1237	134.5016667	35.61972222
Wamyo1238	134.4516667	35.50694444
Wamyo1239	134.4813889	35.63611111
Wamyo1240	134.4319444	35.61888889
Wamyo1241	134.4719444	35.6075
Wamyo1242	134.7436111	34.81555556
Wamyo1243	134.8169444	34.795
Wamyo1244	134.8258333	34.77722222
Wamyo1245	134.5583333	34.99666667
Wamyo1246	134.6219444	35.1825
Wamyo1247	134.5441667	35.00805556
Wamyo1248	134.5891667	35.08138889
Wamyo1249	134.4472222	35.05111111
Wamyo1250	134.5355556	34.98194444
Wamyo1251	135.1952778	34.82222222
Wamyo1252	135.1727778	34.95138889
Wamyo1253	135.2280556	34.89055556
Wamyo1254	135.2713889	34.95055556
Wamyo1255	134.7716667	35.46611111
Wamyo1256	134.7777778	35.46972222
Wamyo1257	134.7213889	35.45444444
Wamyo1258	134.8291667	35.51388889
Wamyo1259	134.7805556	35.49722222
Wamyo1260	134.7308333	35.45694444
Wamyo1261	134.6894444	35.50333333
Wamyo1262	135.3958333	34.78555556
Wamyo1263	135.3797222	34.71638889
Wamyo1264	135.0980556	34.87916667
Wamyo1265	135.0291667	34.79611111
Wamyo1266	134.8747222	35.38111111
Wamyo1267	134.7058333	35.35305556
Wamyo1268	134.8025	35.43972222
Wamyo1269	134.7311111	35.41
Wamyo1270	134.81	35.38722222
Wamyo1271	134.7416667	35.30416667
Wamyo1272	134.6675	35.33277778
Wamyo1273	134.8297222	35.35638889
Wamyo1274	134.7172222	35.385
Wamyo1275	134.7711111	35.37777778
Wamyo1276	135.4063889	34.73361111
Wamyo1277	135.3525	34.91805556
Wamyo1278	135.3858333	34.81583333
Wamyo1279	135.4188889	34.82888889
Wamyo1280	134.85	35.46777778
Wamyo1281	135.0080556	35.42083333
Wamyo1282	134.91	35.455
Wamyo1283	134.8511111	35.48944444
Wamyo1284	134.9936111	35.49666667
Wamyo1285	134.8397222	35.48138889
Wamyo1286	134.8630556	35.51472222
Wamyo1287	134.8777778	35.09055556
Wamyo1288	134.9063889	35.10916667
Wamyo1289	134.9972222	35.0525
Wamyo1290	135.0213889	34.75222222
Wamyo1291	135.0569444	34.63027778
Wamyo1292	134.9166667	34.69694444
Wamyo1293	134.9522222	34.93055556
Wamyo1294	134.8816667	34.96166667
Wamyo1295	134.8138889	34.93861111
Wamyo1296	134.9188889	34.87055556
Wamyo1297	134.8611111	34.95277778
Wamyo1298	134.8316667	34.93361111
Wamyo1299	135.7386111	34.54666667
Wamyo1300	135.7236111	34.58972222
Wamyo1301	135.7441667	34.59
Wamyo1302	135.7411111	34.58444444
Wamyo1303	135.7480556	34.58194444
Wamyo1304	135.7361111	34.61138889
Wamyo1305	135.7136111	34.5975
Wamyo1306	135.7730556	34.60138889
Wamyo1307	135.8483333	34.56166667
Wamyo1308	135.9088889	34.53388889
Wamyo1309	135.8472222	34.52611111
Wamyo1310	135.8683333	34.51138889
Wamyo1311	135.73	34.59916667
Wamyo1312	135.8488889	34.59861111
Wamyo1313	135.8288889	34.57305556
Wamyo1314	135.8488889	34.59861111
Wamyo1315	135.8272222	34.62027778
Wamyo1316	135.8069444	34.69
Wamyo1317	135.8472222	34.67138889
Wamyo1318	135.8291667	34.62361111
Wamyo1319	135.9305556	34.70833333
Wamyo1320	135.8422222	34.64805556
Wamyo1321	135.7227778	34.35277778
Wamyo1322	135.7013889	34.35777778
Wamyo1323	135.8202778	34.47916667
Wamyo1324	135.7869444	34.5075
Wamyo1325	135.7986111	34.45861111
Wamyo1326	135.7647222	34.4975
Wamyo1327	135.7922222	34.48527778
Wamyo1328	135.7852778	34.56277778
Wamyo1329	135.7811111	34.56
Wamyo1330	135.7766667	34.5675
Wamyo1331	135.8208333	34.5625
Wamyo1332	135.7258333	34.46638889
Wamyo1333	135.7261111	34.45333333
Wamyo1334	135.7258333	34.46638889
Wamyo1335	135.7341667	34.45972222
Wamyo1336	135.7119444	34.43666667
Wamyo1337	135.7922222	34.62944444
Wamyo1338	135.9422222	34.50222222
Wamyo1339	135.68	34.55083333
Wamyo1340	135.7052778	34.51527778
Wamyo1341	135.7247222	34.50638889
Wamyo1342	135.7752778	34.53305556
Wamyo1343	135.3947222	33.745
Wamyo1344	135.5852778	34.31222222
Wamyo1345	135.6552778	34.32388889
Wamyo1346	135.5238889	34.2925
Wamyo1347	135.5311111	34.34027778
Wamyo1348	135.4833333	34.29111111
Wamyo1349	135.0722222	34.28916667
Wamyo1350	135.1452778	34.11
Wamyo1351	135.1708333	33.88916667
Wamyo1352	135.1525	33.89833333
Wamyo1353	135.1394444	33.92583333
Wamyo1354	135.34	33.78527778
Wamyo1355	135.4261111	34.07944444
Wamyo1356	135.3688889	34.25916667
Wamyo1357	135.2694444	34.24194444
Wamyo1358	135.4044444	34.275
Wamyo1359	135.2188889	34.06583333
Wamyo1360	135.1375	34.06444444
Wamyo1361	135.23	34.15111111
Wamyo1362	135.2147222	34.22666667
Wamyo1363	135.2233333	34.26694444
Wamyo1364	135.2361111	34.25944444
Wamyo1365	135.2441667	34.26
Wamyo1366	135.2322222	34.17277778
Wamyo1367	135.1997222	34.23194444
Wamyo1368	135.1852778	34.21472222
Wamyo1369	135.2216667	34.21416667
Wamyo1370	133.8411111	35.43055556
Wamyo1371	133.7977778	35.40972222
Wamyo1372	133.7958333	35.45861111
Wamyo1373	133.8072222	35.43111111
Wamyo1374	133.8027778	35.48583333
Wamyo1375	134.0355556	35.5075
Wamyo1376	134.0725	35.51361111
Wamyo1377	134.0869444	35.52333333
Wamyo1378	134.0638889	35.46194444
Wamyo1379	133.3891667	35.12861111
Wamyo1380	133.4777778	35.26694444
Wamyo1381	133.2744444	35.22777778
Wamyo1382	133.3847222	35.20861111
Wamyo1383	133.4283333	35.45972222
Wamyo1384	133.4663889	35.48333333
Wamyo1385	133.4983333	35.49777778
Wamyo1386	133.8758333	35.44888889
Wamyo1387	133.8938889	35.41027778
Wamyo1388	133.3738889	35.4175
Wamyo1389	133.39	35.38277778
Wamyo1390	133.3952778	35.44944444
Wamyo1391	133.3622222	35.3725
Wamyo1392	133.4152778	35.40388889
Wamyo1393	133.3308333	35.33055556
Wamyo1394	133.4258333	35.36194444
Wamyo1395	133.3838889	35.42833333
Wamyo1396	133.3575	35.43055556
Wamyo1397	134.2175	35.49055556
Wamyo1398	134.2225	35.51972222
Wamyo1399	134.2180556	35.50888889
Wamyo1400	134.1936111	35.39
Wamyo1401	134.1994444	35.37694444
Wamyo1402	134.3955556	35.34277778
Wamyo1403	134.2291667	35.40333333
Wamyo1404	134.2005556	35.40111111
Wamyo1405	134.2855556	35.37277778
Wamyo1406	134.3083333	35.37777778
Wamyo1407	134.2538889	35.40916667
Wamyo1408	134.2275	35.23416667
Wamyo1409	133.6788889	35.50583333
Wamyo1410	134.1736111	35.49916667
Wamyo1411	134.2116667	35.49888889
Wamyo1412	134.2069444	35.51222222
Wamyo1413	134.3172222	35.56833333
Wamyo1414	134.36	35.56027778
Wamyo1415	134.3802778	35.55361111
Wamyo1416	134.3994444	35.52555556
Wamyo1417	134.3333333	35.58805556
Wamyo1418	134.3558333	35.36166667
Wamyo1419	133.4163889	35.3025
Wamyo1420	132.8861111	35.35166667
Wamyo1421	132.9097222	35.28611111
Wamyo1422	132.91	35.34666667
Wamyo1423	132.9069444	35.30805556
Wamyo1424	132.3711111	35.03611111
Wamyo1425	132.4211111	35.12166667
Wamyo1426	132.4172222	35.16222222
Wamyo1427	132.6844444	35.31361111
Wamyo1428	132.7747222	35.39444444
Wamyo1429	132.765	35.35722222
Wamyo1430	132.7661111	35.31944444
Wamyo1431	132.7383333	35.38083333
Wamyo1432	132.6311111	35.28638889
Wamyo1433	132.7575	35.36222222
Wamyo1434	132.7305556	35.34027778
Wamyo1435	132.8047222	35.30638889
Wamyo1436	131.9491667	34.38805556
Wamyo1437	132.7972222	35.41305556
Wamyo1438	132.7613889	35.40166667
Wamyo1439	132.8555556	35.34694444
Wamyo1440	132.7875	35.38555556
Wamyo1441	132.8055556	35.37
Wamyo1442	133.0963889	36.09611111
Wamyo1443	133.1258333	36.105
Wamyo1444	133.1125	36.07805556
Wamyo1445	133.1144444	35.445
Wamyo1446	132.9888889	35.38916667
Wamyo1447	133.0430556	35.41555556
Wamyo1448	133.1508333	35.43027778
Wamyo1449	132.9075	35.40722222
Wamyo1450	132.8216667	35.435
Wamyo1451	132.7541667	35.45833333
Wamyo1452	132.8194444	35.465
Wamyo1453	132.8408333	35.45666667
Wamyo1454	132.8113889	35.46111111
Wamyo1455	132.8616667	35.50583333
Wamyo1456	132.5722222	34.94027778
Wamyo1457	132.3780556	34.91472222
Wamyo1458	132.4436111	34.89
Wamyo1459	132.55	35.03666667
Wamyo1460	133.3563889	36.29416667
Wamyo1461	133.3080556	36.22333333
Wamyo1462	133.2791667	35.37388889
Wamyo1463	133.2163889	35.39888889
Wamyo1464	133.2558333	35.42888889
Wamyo1465	133.2647222	35.37861111
Wamyo1466	133.2627778	35.40777778
Wamyo1467	133.2630556	35.39555556
Wamyo1468	133.2455556	35.38111111
Wamyo1469	133.3061111	36.31722222
Wamyo1470	133.2344444	36.19555556
