Z	Y	Distance X	Distance Y	Area XY
16	32031	609.985	605.922	369603.3312
16	32030	609.981	605.918	369598.4676
16	32029	609.977	605.914	369593.604
16	32028	609.973	605.91	369588.7404
16	32027	609.969	605.906	369583.8769
16	32026	609.965	605.902	369579.0134
16	32025	609.96	605.898	369573.5441
16	32024	609.956	605.894	369568.6807
16	32023	609.952	605.89	369563.8173
16	32022	609.948	605.885	369558.344
16	32021	609.944	605.881	369553.4807
16	32020	609.94	605.877	369548.6174
16	32019	609.936	605.873	369543.7541
16	32018	609.931	605.869	369538.285
16	32017	609.927	605.865	369533.4219
16	32016	609.923	605.861	369528.5587
16	32015	609.919	605.857	369523.6956
16	32014	609.915	605.853	369518.8325
16	32013	609.911	605.849	369513.9694
16	32012	609.906	605.845	369508.5006
16	32011	609.902	605.84	369503.0277
16	32010	609.898	605.836	369498.1647
16	32009	609.894	605.832	369493.3018
16	32008	609.889	605.828	369487.8331
16	32007	609.885	605.824	369482.9702
16	32006	609.881	605.82	369478.1074
16	32005	609.877	605.816	369473.2446
16	32004	609.873	605.811	369467.772
16	32003	609.868	605.807	369462.3035
16	32002	609.864	605.803	369457.4408
16	32001	609.86	605.799	369452.5781
16	32000	609.856	605.795	369447.7155
16	31999	609.851	605.791	369442.2471
16	31998	609.847	605.786	369436.7747
16	31997	609.843	605.782	369431.9122
16	31996	609.838	605.778	369426.444
16	31995	609.834	605.774	369421.5815
16	31994	609.83	605.77	369416.7191
16	31993	609.826	605.765	369411.2469
16	31992	609.821	605.761	369405.7788
16	31991	609.817	605.757	369400.9165
16	31990	609.813	605.753	369396.0542
16	31989	609.808	605.748	369389.9764
16	31988	609.804	605.744	369385.1142
16	31987	609.8	605.74	369380.252
16	31986	609.795	605.736	369374.7841
16	31985	609.791	605.731	369369.3122
16	31984	609.787	605.727	369364.4501
16	31983	609.782	605.723	369358.9824
16	31982	609.778	605.719	369354.1204
16	31981	609.773	605.714	369348.0429
16	31980	609.769	605.71	369343.181
16	31979	609.765	605.706	369338.3191
16	31978	609.76	605.702	369332.8515
16	31977	609.756	605.697	369327.3799
16	31976	609.752	605.693	369322.5181
16	31975	609.747	605.689	369317.0507
16	31974	609.743	605.684	369311.5792
16	31973	609.738	605.68	369306.1118
16	31972	609.734	605.676	369301.2502
16	31971	609.729	605.671	369295.1732
16	31970	609.725	605.667	369290.3116
16	31969	609.721	605.663	369285.45
16	31968	609.716	605.658	369279.3731
16	31967	609.712	605.654	369274.5116
16	31966	609.707	605.65	369269.0446
16	31965	609.703	605.645	369263.5734
16	31964	609.698	605.641	369258.1064
16	31963	609.694	605.636	369252.6354
16	31962	609.689	605.632	369247.1684
16	31961	609.685	605.628	369242.3072
16	31960	609.68	605.623	369236.2306
16	31959	609.676	605.619	369231.3694
16	31958	609.671	605.614	369225.293
16	31957	609.667	605.61	369220.4319
16	31956	609.662	605.606	369214.9652
16	31955	609.658	605.601	369209.4945
16	31954	609.653	605.597	369204.0278
16	31953	609.649	605.592	369198.5572
16	31952	609.644	605.588	369193.0907
16	31951	609.64	605.583	369187.6201
16	31950	609.635	605.579	369182.1537
16	31949	609.631	605.575	369177.2928
16	31948	609.626	605.57	369171.2168
16	31947	609.622	605.566	369166.3561
16	31946	609.617	605.561	369160.2801
16	31945	609.613	605.557	369155.4194
16	31944	609.608	605.552	369149.3436
16	31943	609.603	605.548	369143.8774
16	31942	609.599	605.543	369138.4073
16	31941	609.594	605.539	369132.9412
16	31940	609.59	605.534	369127.4711
16	31939	609.585	605.53	369122.0051
16	31938	609.58	605.525	369115.9295
16	31937	609.576	605.521	369111.0691
16	31936	609.571	605.516	369104.9936
16	31935	609.567	605.512	369100.1333
16	31934	609.562	605.507	369094.0579
16	31933	609.557	605.503	369088.5922
16	31932	609.553	605.498	369083.1224
16	31931	609.548	605.493	369077.0472
16	31930	609.543	605.489	369071.5815
16	31929	609.539	605.484	369066.1119
16	31928	609.534	605.48	369060.6463
16	31927	609.529	605.475	369054.5713
16	31926	609.525	605.471	369049.7113
16	31925	609.52	605.466	369043.6363
16	31924	609.515	605.461	369037.5614
16	31923	609.511	605.457	369032.7015
16	31922	609.506	605.452	369026.6267
16	31921	609.501	605.448	369021.1614
16	31920	609.497	605.443	369015.6922
16	31919	609.492	605.438	369009.6175
16	31918	609.487	605.434	369004.1524
16	31917	609.482	605.429	368998.0778
16	31916	609.478	605.425	368993.2182
16	31915	609.473	605.42	368987.1437
16	31914	609.468	605.415	368981.0692
16	31913	609.464	605.411	368976.2097
16	31912	609.459	605.406	368970.1354
16	31911	609.454	605.401	368964.0611
16	31910	609.449	605.397	368958.5963
16	31909	609.445	605.392	368953.1274
16	31908	609.44	605.387	368947.0533
16	31907	609.435	605.383	368941.5886
16	31906	609.43	605.378	368935.5145
16	31905	609.425	605.373	368929.4405
16	31904	609.421	605.369	368924.5813
16	31903	609.416	605.364	368918.5074
16	31902	609.411	605.359	368912.4335
16	31901	609.406	605.354	368906.3597
16	31900	609.401	605.35	368900.8954
16	31899	609.397	605.345	368895.427
16	31898	609.392	605.34	368889.3533
16	31897	609.387	605.336	368883.889
16	31896	609.382	605.331	368877.8154
16	31895	609.377	605.326	368871.7419
16	31894	609.372	605.321	368865.6684
16	31893	609.368	605.317	368860.8097
16	31892	609.363	605.312	368854.7363
16	31891	609.358	605.307	368848.6629
16	31890	609.353	605.302	368842.5896
16	31889	609.348	605.297	368836.5164
16	31888	609.343	605.293	368831.0525
16	31887	609.338	605.288	368824.9793
16	31886	609.333	605.283	368818.9062
16	31885	609.329	605.278	368813.4385
16	31884	609.324	605.274	368807.9748
16	31883	609.319	605.269	368801.9018
16	31882	609.314	605.264	368795.8289
16	31881	609.309	605.259	368789.756
16	31880	609.304	605.254	368783.6832
16	31879	609.299	605.249	368777.6105
16	31878	609.294	605.245	368772.147
16	31877	609.289	605.24	368766.0744
16	31876	609.284	605.235	368760.0017
16	31875	609.279	605.23	368753.9292
16	31874	609.274	605.225	368747.8567
16	31873	609.269	605.22	368741.7842
16	31872	609.264	605.215	368735.7118
16	31871	609.259	605.211	368730.2486
16	31870	609.254	605.206	368724.1763
16	31869	609.249	605.201	368718.104
16	31868	609.244	605.196	368712.0318
16	31867	609.239	605.191	368705.9596
16	31866	609.234	605.186	368699.8875
16	31865	609.229	605.181	368693.8154
16	31864	609.224	605.176	368687.7434
16	31863	609.219	605.171	368681.6714
16	31862	609.214	605.167	368676.2087
16	31861	609.209	605.162	368670.1369
16	31860	609.204	605.157	368664.065
16	31859	609.199	605.152	368657.9932
16	31858	609.194	605.147	368651.9215
16	31857	609.189	605.142	368645.8498
16	31856	609.184	605.137	368639.7782
16	31855	609.179	605.132	368633.7066
16	31854	609.174	605.127	368627.6351
16	31853	609.169	605.122	368621.5636
16	31852	609.164	605.117	368615.4922
16	31851	609.159	605.112	368609.4208
16	31850	609.154	605.107	368603.3495
16	31849	609.149	605.102	368597.2782
16	31848	609.144	605.097	368591.207
16	31847	609.138	605.092	368584.5307
16	31846	609.133	605.087	368578.4596
16	31845	609.128	605.082	368572.3885
16	31844	609.123	605.077	368566.3175
16	31843	609.118	605.072	368560.2465
16	31842	609.113	605.067	368554.1756
16	31841	609.108	605.062	368548.1047
16	31840	609.103	605.057	368542.0339
16	31839	609.097	605.052	368535.358
16	31838	609.092	605.047	368529.2873
16	31837	609.087	605.042	368523.2167
16	31836	609.082	605.037	368517.146
16	31835	609.077	605.032	368511.0755
16	31834	609.072	605.027	368505.0049
16	31833	609.066	605.021	368497.7204
16	31832	609.061	605.016	368491.65
16	31831	609.056	605.011	368485.5796
16	31830	609.051	605.006	368479.5093
16	31829	609.046	605.001	368473.439
16	31828	609.04	604.996	368466.7638
16	31827	609.035	604.991	368460.6937
16	31826	609.03	604.986	368454.6236
16	31825	609.025	604.981	368448.5535
16	31824	609.02	604.975	368441.8745
16	31823	609.014	604.97	368435.1996
16	31822	609.009	604.965	368429.1297
16	31821	609.004	604.96	368423.0598
16	31820	608.999	604.955	368416.99
16	31819	608.993	604.95	368410.3154
16	31818	608.988	604.945	368404.2457
16	31817	608.983	604.939	368397.567
16	31816	608.978	604.934	368391.4975
16	31815	608.972	604.929	368384.823
16	31814	608.967	604.924	368378.7535
16	31813	608.962	604.919	368372.6841
16	31812	608.956	604.914	368366.0098
16	31811	608.951	604.908	368359.3315
16	31810	608.946	604.903	368353.2622
16	31809	608.94	604.898	368346.5881
16	31808	608.935	604.893	368340.519
16	31807	608.93	604.888	368334.4498
16	31806	608.924	604.882	368327.167
16	31805	608.919	604.877	368321.098
16	31804	608.914	604.872	368315.029
16	31803	608.908	604.867	368308.3552
16	31802	608.903	604.861	368301.6775
16	31801	608.898	604.856	368295.6087
16	31800	608.892	604.851	368288.9351
16	31799	608.887	604.846	368282.8664
16	31798	608.882	604.84	368276.1889
16	31797	608.876	604.835	368269.5155
16	31796	608.871	604.83	368263.4469
16	31795	608.866	604.825	368257.3785
16	31794	608.86	604.819	368250.0963
16	31793	608.855	604.814	368244.028
16	31792	608.849	604.809	368237.3548
16	31791	608.844	604.803	368230.6777
16	31790	608.838	604.798	368224.0047
16	31789	608.833	604.793	368217.9366
16	31788	608.828	604.787	368211.2596
16	31787	608.822	604.782	368204.5868
16	31786	608.817	604.777	368198.5188
16	31785	608.811	604.771	368191.2373
16	31784	608.806	604.766	368185.1694
16	31783	608.8	604.761	368178.4968
16	31782	608.795	604.755	368171.8202
16	31781	608.79	604.75	368165.7525
16	31780	608.784	604.745	368159.0801
16	31779	608.779	604.739	368152.4037
16	31778	608.773	604.734	368145.7314
16	31777	608.768	604.729	368139.6639
16	31776	608.762	604.723	368132.3829
16	31775	608.757	604.718	368126.3155
16	31774	608.751	604.712	368119.0347
16	31773	608.746	604.707	368112.9674
16	31772	608.74	604.702	368106.2955
16	31771	608.735	604.696	368099.6196
16	31770	608.729	604.691	368092.9477
16	31769	608.724	604.685	368086.2719
16	31768	608.718	604.68	368079.6002
16	31767	608.712	604.674	368072.3199
16	31766	608.707	604.669	368066.253
16	31765	608.701	604.664	368059.5815
16	31764	608.696	604.658	368052.906
16	31763	608.69	604.653	368046.2346
16	31762	608.685	604.647	368039.5592
16	31761	608.679	604.642	368032.8879
16	31760	608.673	604.636	368025.608
16	31759	608.668	604.631	368019.5415
16	31758	608.662	604.625	368012.2618
16	31757	608.657	604.62	368006.1953
16	31756	608.651	604.614	367998.9157
16	31755	608.646	604.609	367992.8494
16	31754	608.64	604.603	367985.5699
16	31753	608.634	604.598	367978.8991
16	31752	608.629	604.592	367972.2244
16	31751	608.623	604.587	367965.5537
16	31750	608.617	604.581	367958.2745
16	31749	608.612	604.576	367952.2085
16	31748	608.606	604.57	367944.9294
16	31747	608.6	604.565	367938.259
16	31746	608.595	604.559	367931.5846
16	31745	608.589	604.554	367924.9143
16	31744	608.583	604.548	367917.6355
16	31743	608.578	604.543	367911.5699
16	31742	608.572	604.537	367904.2912
16	31741	608.566	604.531	367897.0125
16	31740	608.561	604.526	367890.9471
16	31739	608.555	604.52	367883.6686
16	31738	608.549	604.515	367876.9987
16	31737	608.544	604.509	367870.3249
16	31736	608.538	604.503	367863.0466
16	31735	608.532	604.498	367856.3769
16	31734	608.527	604.492	367849.7033
16	31733	608.521	604.487	367843.0337
16	31732	608.515	604.481	367835.7557
16	31731	608.509	604.475	367828.4778
16	31730	608.504	604.47	367822.4129
16	31729	608.498	604.464	367815.1351
16	31728	608.492	604.459	367808.4658
16	31727	608.486	604.453	367801.1882
16	31726	608.481	604.447	367794.515
16	31725	608.475	604.442	367787.846
16	31724	608.469	604.436	367780.5685
16	31723	608.463	604.43	367773.2911
16	31722	608.457	604.425	367766.6222
16	31721	608.452	604.419	367759.9494
16	31720	608.446	604.413	367752.6722
16	31719	608.44	604.408	367746.0035
16	31718	608.434	604.402	367738.7265
16	31717	608.428	604.396	367731.4495
16	31716	608.423	604.39	367724.777
16	31715	608.417	604.385	367718.1085
16	31714	608.411	604.379	367710.8318
16	31713	608.405	604.373	367703.5551
16	31712	608.399	604.368	367696.8868
16	31711	608.393	604.362	367689.6103
16	31710	608.388	604.356	367682.9381
16	31709	608.382	604.35	367675.6617
16	31708	608.376	604.345	367668.9937
16	31707	608.37	604.339	367661.7174
16	31706	608.364	604.333	367654.4412
16	31705	608.358	604.327	367647.1651
16	31704	608.352	604.322	367640.4973
16	31703	608.346	604.316	367633.2213
16	31702	608.341	604.31	367626.5497
16	31701	608.335	604.304	367619.2738
16	31700	608.329	604.298	367611.998
16	31699	608.323	604.293	367605.3306
16	31698	608.317	604.287	367598.055
16	31697	608.311	604.281	367590.7794
16	31696	608.305	604.275	367583.5039
16	31695	608.299	604.269	367576.2284
16	31694	608.293	604.264	367569.5614
16	31693	608.287	604.258	367562.286
16	31692	608.281	604.252	367555.0108
16	31691	608.275	604.246	367547.7357
16	31690	608.269	604.24	367540.4606
16	31689	608.263	604.234	367533.1855
16	31688	608.257	604.229	367526.5189
16	31687	608.251	604.223	367519.244
16	31686	608.246	604.217	367512.5734
16	31685	608.24	604.211	367505.2986
16	31684	608.234	604.205	367498.024
16	31683	608.228	604.199	367490.7494
16	31682	608.222	604.193	367483.4748
16	31681	608.216	604.187	367476.2004
16	31680	608.209	604.182	367468.93
16	31679	608.203	604.176	367461.6557
16	31678	608.197	604.17	367454.3815
16	31677	608.191	604.164	367447.1073
16	31676	608.185	604.158	367439.8332
16	31675	608.179	604.152	367432.5592
16	31674	608.173	604.146	367425.2853
16	31673	608.167	604.14	367418.0114
16	31672	608.161	604.134	367410.7376
16	31671	608.155	604.128	367403.4638
16	31670	608.149	604.122	367396.1902
16	31669	608.143	604.116	367388.9166
16	31668	608.137	604.11	367381.6431
16	31667	608.131	604.104	367374.3696
16	31666	608.125	604.098	367367.0963
16	31665	608.119	604.092	367359.8229
16	31664	608.113	604.086	367352.5497
16	31663	608.106	604.081	367345.2806
16	31662	608.1	604.075	367338.0075
16	31661	608.094	604.069	367330.7345
16	31660	608.088	604.063	367323.4615
16	31659	608.082	604.057	367316.1887
16	31658	608.076	604.05	367308.3078
16	31657	608.07	604.044	367301.0351
16	31656	608.064	604.038	367293.7624
16	31655	608.057	604.032	367285.8858
16	31654	608.051	604.026	367278.6133
16	31653	608.045	604.02	367271.3409
16	31652	608.039	604.014	367264.0685
16	31651	608.033	604.008	367256.7963
16	31650	608.027	604.002	367249.5241
16	31649	608.02	603.996	367241.6479
16	31648	608.014	603.99	367234.3759
16	31647	608.008	603.984	367227.1039
16	31646	608.002	603.978	367219.832
16	31645	607.996	603.972	367212.5601
16	31644	607.989	603.966	367204.6844
16	31643	607.983	603.96	367197.4127
16	31642	607.977	603.954	367190.1411
16	31641	607.971	603.947	367182.2615
16	31640	607.964	603.941	367174.3861
16	31639	607.958	603.935	367167.1147
16	31638	607.952	603.929	367159.8434
16	31637	607.946	603.923	367152.5722
16	31636	607.939	603.917	367144.6971
16	31635	607.933	603.911	367137.426
16	31634	607.927	603.905	367130.1549
16	31633	607.921	603.898	367122.2761
16	31632	607.914	603.892	367114.4013
16	31631	607.908	603.886	367107.1305
16	31630	607.902	603.88	367099.8598
16	31629	607.896	603.874	367092.5891
16	31628	607.889	603.868	367084.7147
16	31627	607.883	603.861	367076.8363
16	31626	607.877	603.855	367069.5658
16	31625	607.87	603.849	367061.6916
16	31624	607.864	603.843	367054.4214
16	31623	607.858	603.837	367047.1511
16	31622	607.851	603.831	367039.2772
16	31621	607.845	603.824	367031.3993
16	31620	607.839	603.818	367024.1293
16	31619	607.832	603.812	367016.2556
16	31618	607.826	603.806	367008.9858
16	31617	607.82	603.799	367001.1082
16	31616	607.813	603.793	366993.2347
16	31615	607.807	603.787	366985.9651
16	31614	607.801	603.781	366978.6956
16	31613	607.794	603.774	366970.2146
16	31612	607.788	603.768	366962.9452
16	31611	607.781	603.762	366955.0721
16	31610	607.775	603.756	366947.8029
16	31609	607.769	603.749	366939.926
16	31608	607.762	603.743	366932.0532
16	31607	607.756	603.737	366924.7842
16	31606	607.749	603.731	366916.9115
16	31605	607.743	603.724	366909.0349
16	31604	607.736	603.718	366901.1624
16	31603	607.73	603.712	366893.8938
16	31602	607.724	603.705	366886.0174
16	31601	607.717	603.699	366878.1452
16	31600	607.711	603.693	366870.8767
16	31599	607.704	603.686	366862.3969
16	31598	607.698	603.68	366855.1286
16	31597	607.691	603.674	366847.2567
16	31596	607.685	603.667	366839.3809
16	31595	607.678	603.661	366831.5092
16	31594	607.672	603.655	366824.2412
16	31593	607.665	603.648	366815.7619
16	31592	607.659	603.642	366808.4941
16	31591	607.652	603.636	366800.6227
16	31590	607.646	603.629	366792.7473
16	31589	607.639	603.623	366784.8761
16	31588	607.633	603.616	366777.0009
16	31587	607.626	603.61	366769.1299
16	31586	607.62	603.604	366761.8625
16	31585	607.613	603.597	366753.384
16	31584	607.607	603.591	366746.1167
16	31583	607.6	603.584	366737.6384
16	31582	607.594	603.578	366730.3713
16	31581	607.587	603.572	366722.5008
16	31580	607.581	603.565	366714.6263
16	31579	607.574	603.559	366706.7559
16	31578	607.567	603.552	366698.278
16	31577	607.561	603.546	366691.0113
16	31576	607.554	603.539	366682.5336
16	31575	607.548	603.533	366675.2671
16	31574	607.541	603.526	366666.7896
16	31573	607.535	603.52	366659.5232
16	31572	607.528	603.514	366651.6534
16	31571	607.521	603.507	366643.1761
16	31570	607.515	603.501	366635.91
16	31569	607.508	603.494	366627.433
16	31568	607.501	603.488	366619.5635
16	31567	607.495	603.481	366611.6901
16	31566	607.488	603.475	366603.8208
16	31565	607.482	603.468	366595.9476
16	31564	607.475	603.462	366588.0785
16	31563	607.468	603.455	366579.6019
16	31562	607.462	603.449	366572.3364
16	31561	607.455	603.442	366563.8601
16	31560	607.448	603.435	366555.3839
16	31559	607.442	603.429	366548.1186
16	31558	607.435	603.422	366539.6426
16	31557	607.428	603.416	366531.774
16	31556	607.422	603.409	366523.9016
16	31555	607.415	603.403	366516.0332
16	31554	607.408	603.396	366507.5576
16	31553	607.402	603.39	366500.2928
16	31552	607.395	603.383	366491.8173
16	31551	607.388	603.376	366483.3419
16	31550	607.381	603.37	366475.474
16	31549	607.375	603.363	366467.6021
16	31548	607.368	603.357	366459.7344
16	31547	607.361	603.35	366451.2594
16	31546	607.354	603.343	366442.7844
16	31545	607.348	603.337	366435.5203
16	31544	607.341	603.33	366427.0455
16	31543	607.334	603.324	366419.1782
16	31542	607.327	603.317	366410.7037
16	31541	607.321	603.31	366402.8325
